報導標題,報導日期,報導大意,報導內文
烏克蘭家戶至少一人從軍  全家相依戰到最後,2022-10-14,在俄羅斯大規模入侵之後，幾乎每一個烏克蘭家庭都有一個人上戰場，有的是夫妻檔牽手上前線，有的全家一起從軍，原因是父母想就近保護成年孩子。烏克蘭一對軍人夫妻，在戰場相知相守，為了真愛而保家衛國。而逃避師出無名戰爭的俄羅斯人，有人攜家帶眷逃往海外，在異鄉重新開啟人生新的篇章。,烏克蘭南部的砲兵單位有一對夫妻檔，先生多爾戈普洛夫是小隊長，妻子泰提安娜是急救人員。兩人從見面認識的那一天開始就一起共事，至今已經3年多。多爾戈普洛夫回憶初次見到妻子，他形容那就是他們的第1次約會。多爾戈普洛夫回憶，「第1次約會，不知道這樣講對不對。我們第1次見面就是初次約會，因為我們馬上喜歡上對方，我們的心也這樣感覺。」再大的戰火喧囂，也擋不住怦然心動的炙愛熱焰。多爾戈普洛夫和泰提安娜從相識那一天就編在同一小隊，一起生活一起作戰。多爾戈普洛夫帶領機動砲兵單位，一發現俄羅斯軍隊目標就會加以反制砲擊，他們的車隊也東躲西藏，避免被俄羅斯無人機偵測到。在隨時可能喪命的戰亂時刻，多爾戈普洛夫一度想讓妻子遠離前線。泰提安娜說：「我的先生擔心隊員和我的安危，但他也知道，真的有事發生，不能沒有急救人員。我知道他擔憂我，我也同樣擔心他。」戰爭讓這對夫妻更緊緊相依，決定並肩作戰到最後一刻。在俄國大規模入侵之後，幾乎每一個烏克蘭家庭都有一個人上戰場，有的甚至全家一起從軍，原因是父母擔心兒女一去不回，跟在身後以便就近保護。烏克蘭軍方發言人柯培茲指出，「我沒有確切數字，但初估高達9成的軍人有親人也從軍，可能是親戚、兄弟姊妹、父親，或是妻子。」烏克蘭人願意攜家帶眷上戰場，俄羅斯民眾則能逃就逃。在俄國聖彼得堡經營書店的契諾索夫，在開戰之後就帶著妻小飛到伊斯坦堡。轉眼半年過去，眼看戰事沒有停火跡象，為了11歲女兒的教育，他和妻子決定落腳異鄉，開一家小書店維生。契諾索夫說：「這家書店真的是很迷你，不是很大，但我們希望能在這裡生活愉快幸福。」俄烏開戰以來，像契諾索夫這樣擔心被徵召從軍，而舉家逃到伊斯坦堡的俄國人不在少數。比起歐洲和北美國家劍指開戰的俄羅斯，土耳其和俄烏兩國同時有著良好的外交關係，對俄國人相對友善，也成為定居的好選項。在俄國從事影音特效的尼基塔，因為國際制裁俄國銀行而無法領到外國雇主的酬勞，他也決定在伊斯坦堡重新開啟人生新篇章。尼基塔表示，「我們很好奇書店裡有什麼，因為有些東西看起來很罕見，尤其像我們是外地人，來伊斯坦堡想找些母語的書。」尼基塔進到書店才認出契諾索夫，原來兩家人離開俄國時，坐的是同一班飛機。同鄉人在異地相遇的情緣，格外令人驚喜與珍惜，新人生也多了些懷舊思鄉的況味。
俄烏戰爭／俄軍得而復失？ 赫爾松傀儡首長籲百姓撤離,2022-10-14,俄烏戰事最新發展，烏克蘭遭併吞的赫爾松，俄國任命的首長薩爾多建議百姓撤離，路透社報導，這意味莫斯科正要失去才剛得手的領土。俄烏戰情持續升高，13日俄繼續對烏超過40座城鎮狂轟濫炸。,鞋子、衣服、食物，甚至是彈藥，一位烏軍士兵正在檢查一處俄軍撤走後留下的戰壕，原先被俄軍占領的赫爾松，又有部分被收復，烏克蘭12日才表示再奪回南部5個據點。克里姆林宮任命的赫爾松州長薩爾多13日建議居民撤離。俄任命赫爾松州長薩爾多說道，「赫爾松州的城市每天都遭受飛彈襲擊，赫爾松行政當局的領導階層已決定，為赫爾松家庭提供前往俄羅斯聯邦其他地區過生活的機會，所有居民都可以帶著孩子離開。」俄羅斯塔斯社報導，第一批逃離赫爾松的居民，預計最快14日抵達俄羅斯的羅斯托夫地區。不過薩爾多發布消息後沒多久，副州長斯特雷穆索夫發聲明表示現在沒有、也不可能有撤離行動。赫爾松是俄羅斯最近併吞在戰略上最重要的一個地區，不但是控制通往克里米亞半島唯一陸路，也控制將烏克蘭一分為二、長達2200公里的第聶伯河河口。10月初烏軍衝破這段防線取得開打以來在南部的最大進展，也斷了俄軍補給以及可能逃亡的路線。第聶伯羅州居民薩瑪蘭柯娃表示，「看到自己童年成長的地方被摧毀是很心痛的，這是靈魂空虛與痛苦。」儘管如此，基輔當局在南部跟東部被兼併地區的反攻則趨緩，俄軍持續加強前線攻擊並重新集結。13日俄國持續對烏克蘭數十座城鎮狂轟濫炸，其中南部的港市尼古拉耶夫受創最為慘重。一名11歲男孩受困瓦礫堆下6小時成功獲救。北約當天宣布加強歐洲防空計畫，莫斯科表示，對基輔更多軍援只是置北約於衝突當口上。
俄烏戰爭／50餘國允援助烏防空系統 UN大會通過譴責俄非法入侵,2022-10-13,俄羅斯對烏克蘭發動猛烈飛彈攻擊，西方超過50國在北約總部召開會議，承諾提供烏克蘭更多武器，尤其是防空系統。聯合國大會（昨）12日則以143票支持對5票反對的壓倒性票數，通過譴責俄羅斯決議，譴責俄羅斯非法佔領烏克蘭領土。,在俄羅斯最近對烏克蘭各大城市發動一波猛烈襲擊後，北約國防部長會議在布魯塞爾舉行，超過50個西方國家承諾對烏克蘭提供更多軍事援助，其中加強基輔的防空系統，更是會議的重要決議。美國國防部長奧斯汀表示，「過去幾天蒲亭讓所有人再次見識未來嚴峻的前景，在此未來中獨裁侵略者的慾望比和平國家的權利還重要，國際安全降低，因為大國可以用武力攻擊和平的鄰國，並踐踏他們的邊界。」包括美國、英國、加拿大、荷蘭及德國等國都承諾提供包括飛彈和雷達等防空武器，烏克蘭總統澤倫斯基表示，增加援助將有助盡早結束戰爭。烏克蘭國防部則在社群媒體，發布一段影片，內容像是寫給法國的一封情書，浪漫地呼籲對方，運送更多大砲給烏克蘭以對抗俄羅斯的侵略。聯合國大會昨日更在193個成員國中，以143票贊成5票反對以及35國棄權的壓到性票數，通過譴責俄羅斯非法併吞烏克蘭領土的決議，其中包括中國及印度等國投下棄權票。美國駐聯合國大使葛林斐德表示，「不論國土大小、國力貧富、建國時間長短，只要你是聯合國會員國，領土邊界就受到國際法保護。」俄羅斯駐聯合國大使納班濟亞表示，「聯合國大會收到一份政治化和公開挑釁的文件，此文件不僅無視所有事實，還包含對抗性指控，可能摧毀所有有助透過外交途徑解決烏克蘭危機的努力。」至於上週發生爆炸的克里米亞大橋，俄羅斯聯邦安全局昨日發布一份聲明表示，已經逮捕8名嫌犯，包括5名俄羅斯人及3名烏克蘭和亞美尼亞人，聲明還指出，炸藥被藏在22個塑膠膜卷中，重達2萬2千770公斤，烏克蘭當局尚未對此發表公開評論。
俄烏戰爭／俄國空襲釀19死逾百傷 烏克蘭求援防空武器,2022-10-12,俄對烏大規模空襲已19死、超過百人受傷。烏克蘭11日向西方尋求更多防空武器，7國集團G7承諾繼續支持，並警告莫斯科勿動用核武，北約亦密切監控中；莫斯科指控是西方國家延長戰線。,基輔11日空襲警報停止後，居民開始清理家園。西部城市利維夫遭轟炸後大停電，店家做生意改用蠟燭照明。俄羅斯大規模報復轟炸在烏克蘭造成重大傷亡，澤倫斯基在7大工業國集團G7視訊會議上，再次強調與蒲亭和平談判的可能性已經不存在，並向G7要求更多防空武器，感謝德國IRIS-T型防空系統第一套已經運抵，以及美國提供「國家先進防空系統（NASAMS）」的承諾。澤倫斯基表示，「烏克蘭收到充足的現代有效防空系統時，俄羅斯恐怖的關鍵火箭襲擊將無法作用。」G7誓言「只要基輔需要，就會支援」，同時警告俄羅斯切勿動用核武。北約亦加強安全。北約秘書長史托藤伯格說：「下週，北約將舉行長期計畫的年度嚇阻演習，堅定正午，我們正密切監控俄羅斯核武。」莫斯科指責西方國家利用支持基輔的行動，讓衝突升級、把戰線延長，並且11日繼續對烏克蘭的能源及軍事設施發動空襲。另外，曾居中協調讓烏克蘭穀物出口的土耳其，近期將再度出馬，盼促成俄烏和談；俄羅斯外交部發言人札哈羅娃表示，目前尚未收到土國關於莫斯科與西方國家之間的和談提議。
俄烏戰爭／報復克赤大橋被炸 俄發動戰事以來最大規模空襲,2022-10-11,為報復克里米亞大橋被轟炸，俄羅斯10日發動自俄烏戰事開打以來最大規模空襲。目前烏克蘭全國大規模停電停水，對歐供電也已暫停，已知11死、數十傷。,基輔街頭驚恐的尖叫聲不斷，這棟高樓遭到轟炸，濃煙竄向天際。俄羅斯10日向烏克蘭繁忙城市發射飛彈，美國稱為「可怕的攻擊」，也是俄烏戰事開打以來規模最大的空襲行動。BBC報導，「札波羅熱，烏國南部主要城市，非常靠近前線，被轟炸，但是沒有……。」BBC記者播報到一半也因飛彈從頭頂劃過的聲音，接著就聽到不遠處傳來的爆炸巨響而中斷連線。基輔街道、公園以及旅遊景點，烏克蘭西部的利維夫、田諾波爾，中部的第聶伯及克列緬丘格，以及南部的札波羅熱跟東部的哈爾科夫都遭轟炸。數千平民衝向防空洞，但來不及逃的，有些已倒在路邊，街頭到處都是血淋淋的景象，消防員救人也救火。大規模轟炸不僅造成重大傷亡，對歐洲供電中斷、全國大停電搶修中。俄羅斯總統蒲亭宣告，「以遠程高精度對空海陸武器，針對烏克蘭的能源、軍事指揮及通訊設施展開大規模攻擊。如果還有人企圖在我們的領土上發動恐怖攻擊，俄羅斯將採取強硬措施，所有人都不應該對此再有任何懷疑。」烏克蘭軍事情報單位表示，俄羅斯的攻擊是在10月初就下達，以關鍵民用基礎設施及人口密集城市為目標。總統澤倫斯基表示，這些攻擊是故意的。澤倫斯基說：「烏克蘭不會被嚇倒，只會更團結。」兩天前，連結克里米亞與俄羅斯本土的跨海大橋、也稱為「克赤大橋」的重要橋梁，發生震驚全球的爆炸事件，讓克里姆林宮受辱。烏克蘭沒有承認犯案，但高調慶賀。另外，白俄羅斯也可能升高局勢，總統魯卡申科並且也是蒲亭盟友，指控烏克蘭與西方國家共同策劃對白俄攻擊，已下令在烏克蘭邊境與俄軍聯合部署。
烏克蘭國安會總部遭飛彈轟炸 至少8死24傷,2022-10-10,位在基輔市區的烏克蘭國家安全委員會SBU總部，傳出遭到飛彈攻擊。烏克蘭官方指出，至少造成8人死亡、24人受傷，而針對日前克里米亞大橋發生爆炸事件，俄羅斯特別調查委員會在向總統蒲亭報告之後，蒲亭將此案定調為烏克蘭情報單位策動的恐怖攻擊，而基輔當局並沒有公開承認或否認涉入此事。,消防車和救護車的汽笛聲響徹基輔街頭，還可以清楚聽到攝影記者奔跑後的喘息聲。遭飛彈擊中的地點，位於基輔市區的伏拉基米爾斯卡雅街，身為烏克蘭情報機構中樞的國家安全局SBU總部就在附近。和俄烏開戰初期不同的是，這次遭到攻擊的地方，更靠近基輔市中心。就在事發兩天前，連結克里米亞與俄羅斯本土的跨海大橋，也稱為克赤大橋的重要橋樑，發生震驚全球的爆炸事件。根據俄羅斯媒體報導，目前調查的重點之一，首先是爆炸的大卡車，在進入橋樑之前，失聯長達6小時，到底發生什麼事。烏克蘭政府到目前為止還沒有公開承認或否認涉及此事，但烏克蘭《真理報》就明白指出，國家安全委員會SBU已經間接證實幕後策動爆炸。另外，政府高層有關單位的反應，充滿了取笑和威脅的言詞。例如烏克蘭總統辦公室主任葉爾馬克，事發後推文指出，這真是個美麗的晴朗日子；烏克蘭國家郵政總局則是在爆炸案後幾個小時，就推出慶祝炸毀克里米亞大橋的紀念郵票。至於這和10日基輔市區的SBU總部附近遭遇飛彈攻擊有何關聯？還有待證實。另外也有待查證的，是大橋爆炸案隔天的9日，俄烏兩軍對峙的札波羅熱市區，砲轟與多管火箭等等的攻擊，造成至少10多人死亡，俄烏都指控對方開火砲轟平民，雙方各說各話。
拜登示警：蒲亭恐啟核武 全球再臨末日危機,2022-10-07,美國總統拜登6日警告，由於烏東戰事不順，俄羅斯總統蒲亭動用核武的可能性大增，國際自冷戰時期古巴危機以來第一次面臨核武引發世界末日的直接威脅。,拜登6日在紐約一場民主黨募款活動上以強烈字眼「Armageddon世界末日」形容當前的核武風險，他說自己很了解蒲亭，當蒲亭揚言動用戰術核武或生化武器時不是在開玩笑，因為他的軍隊在烏克蘭表現很糟，情勢這樣發展下去，將成為1962年古巴導彈危機以來，世界首度面臨核戰引發的末日危機。蒲亭表示，「我要提醒那些威脅俄羅斯的人，俄羅斯也有很多毀滅性武器，很多領域甚至比北約國家的還先進，如果我們國家領土完整受到威脅，我會毫無疑慮用盡所有一切，保護俄羅斯與我們的國民，這並非虛張聲勢。」專家認為俄羅斯就算這樣做，可能是小規模的戰術核武攻擊。但拜登警告還是可能引發更大範圍衝突，難以避免玉石俱焚的末日決戰．美方正尋找可能的外交出路，試圖摸清蒲亭有什麼下台階，能保住面子又保住執政權威。美國國防部副助理部長庫珀表示，「我沒並未發現任何跡象足以改變我們對核和平的立場。」不過末日說法太驚人，從拜登的助手到國安官員，到國務院與五角大廈，立場都更為謹慎，表示美方認真看待核威脅，正在考慮如何應對一系列潛在的可能性，但目前沒有發現俄羅斯的核立場有任何變化，現階段也看不出俄軍有準備動用核武的跡象。
俄烏戰爭／俄甫宣布併吞赫爾松 烏軍奪回500平方公里失土,2022-10-07,就在俄羅斯宣布併吞烏克蘭南部的赫爾松後，烏克蘭總統澤倫斯基6日表示，進入10月後烏克蘭已收復赫爾松500平方公里的領土。不過俄軍6日對核電廠所在地札波羅熱發動猛攻，造成死傷與多棟民宅毀損，更引發大規模火災。首屆歐盟政治共同體峰會，正在捷克首都布拉格舉行，與會領導人聚焦歐洲安全與穩定議題進行討論。,扯下俄羅斯國旗，重新掛上烏克蘭國旗，烏軍在赫爾松地區的反攻進展順利。在幾乎完全收復東北部的哈爾科夫地區後，10月初短短不到1週的時間就重新奪回赫爾松大面積領土。澤倫斯基表示，「自10月1日以來，光只在赫爾松地區，就有超過500平方公里的領土和數十個城鎮從俄羅斯的假公投中解放出來。」烏軍戰事告捷，俄軍則對同樣在併吞區域內，但還未完全控制的札波羅熱展開猛攻；澤倫斯基指控，俄軍對札波羅熱發動兩波襲擊，造成平民死傷還有多棟民宅毀損，更引發大規模火災。澤倫斯基說道，「不幸地有人傷亡，建築被燒毀，札波羅熱在今天第1波襲擊後，當人們正在清理瓦礫時俄羅斯進行第2波襲擊，這是絕對的卑鄙，絕對的邪惡。」國際原子能總署署長格羅西6日造訪基輔時指出，札波羅熱核電廠應被視為烏克蘭所有，IAEA也表示，不會撤出札波羅熱核電廠，絕對會確保核電廠的安全。國際原子能總署署長格羅西表示，「IAEA不會離開，我們將續留此處，此刻我們仍在運作，我們在進行人員輪替，新團隊將取代現有團隊，所以我們會續留在此。」至於首屆歐洲政治共同體峰會正在捷克首都布拉格舉行，除了歐盟成員國領袖外，已經脫歐的英國和幾個等待加入歐盟的國家領袖都出席峰會。與會領袖聚焦俄烏戰爭和能源危機進行討論，也凸顯俄羅斯在歐洲的處境更顯孤立。
俄20萬後備軍被迫上陣 烏軍衛國士氣高昂,2022-10-06,俄羅斯總統蒲亭下令動員令之後，已經有20萬名後備軍人入伍，他們被送到烏東的戰區接受訓練，雖然心理的恐懼感比較減輕，但還是寧願待在家裡。而相對於俄羅斯的新兵，許多烏克蘭軍人已經征戰超過半年，一名傘兵表示，他覺得筋疲力竭，但為了保衛家園，一定會堅持下去。,練習發射、整理裝備，這些全副武裝的，是剛開始學習使用武器的俄羅斯預備役軍人。俄國預備役軍人德米崔說：「全速前進，為了祖國俄羅斯，就是這樣，再也不恐懼了。」俄國總統蒲亭日前發布部分軍事動員令，根據俄國國防部，到4日為止已有超過20萬人被徵召入伍。部分新兵已被送到烏克蘭東部的戰區接受作戰訓練，有些人受訓後恐懼感已降低，認為沒想像中那麼可怕，但真要選，還是別面對非生即死的戰場比較好。俄國預備役軍人馬辛認為，「動員就是這樣，不管想不想就是得來。當然最好不要啦，我寧可待在家裡，但如果有必要就有必要。」另一頭的烏軍，鬥志依舊高昂。烏克蘭傘兵表示，「我們很累，筋疲力盡，我們休息一下就會走得更遠。」當民眾問到俄羅斯人在做什麼，他回答，「他們逃了。」烏克蘭遭入侵已8個月，烏軍從一開始不被看好，到展現頑強抵抗力，最近幾星期更是頻頻告捷，陸續收復東部和南部數十個地區。面對俄國動員預備役，他們並不畏懼。烏克蘭傘兵亞歷山大表示，「他們的動員，不管多少人，他們都不想跟我們作戰。我們有一些俄羅斯戰俘，他們有些人是為了錢來的。」烏克蘭士兵強調自己是為家園存亡而戰，這就是俄烏雙方軍心士氣最大的不同點。
蒲亭併吞烏東4區 歐盟今通過新一波制裁,2022-10-06,俄羅斯總統蒲亭明（7）日將滿70歲，他在星期三正式簽署法令併吞烏東4個地區，俄國部分人士形容這是一份生日賀禮，但是就在今天下午，歐盟也通過對俄羅斯的新一波制裁。,俄國電視台報導，「蒲亭今天完成了4個新地區進入俄羅斯的法律程序。」俄羅斯總統蒲亭5日簽署法律，正式宣布將烏克蘭東部的頓內茨克、盧甘斯克、赫爾松和札波羅熱等4個地區併入俄羅斯國土。雖然烏軍表示在赫爾松收復部分失土，但克里姆林宮發言人宣稱，仍在持續與想加入俄國的民眾協商，將會再奪回某些土地。這番談話凸顯7日即將過70歲生日的蒲亭仍然野心勃勃，超乎外界想像。今年2月24日，蒲亭宣稱，「我決定進行一次特別軍事行動，目標是要保護在過去8年飽受基輔政權霸凌，與實施種族滅絕的人們。」 蒲亭打著去納粹化的旗號入侵烏克蘭，這也是繼2014年併吞克里米亞後，蒲亭再度對有意加入北約的烏克蘭出兵。沒想到這回俄軍遭遇頑強抵抗，戰事不如他想像中順利。9月21日，蒲亭說：「我再次強調 ，我們將窮盡一切所有，那些試圖用核武勒索我們的人該知道，風可以轉向他們。」在開戰半年多後，蒲亭一面對內動員增兵，一面祭出核武威脅，並以切斷天然氣供應，反制支持烏克蘭的歐洲國家。但歐盟已決定對俄羅斯併吞烏東領土實施的新一輪制裁， 這些措施包括加強限制俄羅斯在鋼鐵和科技產品方面的貿易，並對俄羅斯海運原油油價設定上限。
戰場動用核武？ 俄批西方媒體操弄口水戰,2022-10-05,烏克蘭戰場在俄國總統蒲亭威脅動用核武之後緊張情勢升高。英國泰晤士報3日報導，北約已經警告各個會員國，蒲亭可能會在烏克蘭邊界試爆核彈；報導當中還提到俄國國防部的核武主管單位列車已經出動。不過，克里姆林宮發言人反批這些內容是西方媒體和政客在操弄核武口水戰，俄羅斯完全不想參與。美國白宮方面也輕描淡寫表，目前沒有跡象顯示俄國會立即動用核武。,載著裝甲運兵車的列車緩慢前進，凸顯俄烏戰爭的緊張氣氛。英國泰晤士報3日報導，北約警告會員國，俄羅斯總統蒲亭已下令，要相關部隊前往烏克蘭邊境準備核子試爆，戰事即將進一步升級。報導中還引用親俄媒體刊登的列車移動畫面。不過克里姆林宮4日否認報導內容。俄羅斯克里姆林宮發言人佩斯科夫說：「要知道西方媒體、西方政客、國家元首，現在都在大肆散播核武言論，我們無意參與其中。」同一天，白宮也回應，沒有跡象顯示，蒲亭打算發動毀滅性攻擊。美國白宮發言人尚皮耶說：「我們還沒有看到任何調整核子態勢戰略的理由，也沒有跡象表明，俄羅斯準備立即使用核武。」不過外界會有這種猜測，並非毫無根據。綜合外電消息，烏克蘭軍隊近日連續奪回東部和南部多個重要據點，蒲亭向後備軍人發出動員令，還揚言祭出核武。美國中情局局長伯恩斯3日接受媒體專訪指出，蒲亭一旦感覺自己處在絕境，情況將會非常危險。美國中情局局長伯恩斯說：「蒲亭走投無路，他感覺自己處於絕境，可能會非常危險和魯莽，中國人已控制住，對俄國進行這場戰爭的熱情，他們沒有提供蒲亭想要的，那種軍事支持，所以他一定深感棘手。」但伯恩斯也提到，蒲亭目前仍對自己充滿信心，認為俄國有辦法跟烏克蘭和西方國家耗下去。各方說法不一，俄烏戰爭的未來發展，仍是撲朔迷離。 
美《新聞週刊》：俄若動用核武 美國回應包含斬首行動,2022-10-03,美國媒體《新聞週刊》引述知情人士報導，總統拜登已經表示，一旦俄羅斯動用任何核子武器打擊烏克蘭，美國應強力回應，相關行動包括非核武選項的斬首行動，可能直搗克里姆林宮核心，狙殺蒲亭。,就在俄羅斯總統蒲亭才揚言動用核武，國際社會開始推演相關行動的可能性。美國中情局前局長、退役4星上將裴卓斯受訪時表示，如果蒲亭真的這麼做，美國及盟友將反制。裴卓斯說：「只是提出一個假設，我們將透過北約來擊潰俄軍於烏克蘭與克里米亞的所有常規部隊，以及黑海上的每一艘軍艦，這也是絕望，他正在吞敗仗。」當被問到俄羅斯在烏克蘭使用核武，是否會將美國及北約捲入戰爭，裴卓斯說，這不會觸發北約第5條公約，因為烏克蘭並非北約一部分，但美國與北約仍有必要做出回應。美國計畫採取的行動中，包括非核武選項的斬首行動，也就是直搗克里姆林宮狙殺蒲亭。俄羅斯駐美大使館抨擊相關報導的「斬首」是「妄想」、文中所提美國對俄國核子攻擊的可能回應，是「瘋狂的選項」。烏克蘭2日宣稱成功解放赫爾松兩個城鎮，以及完全控制頓內次克的物流關鍵城市利曼，也是最近幾週來在戰場上重要成果。烏克蘭總統澤倫斯基表示，「利曼已經徹底安全，我感謝我們的將士。我們（澤倫斯基與法國總統馬克宏）還討論了札波羅熱核電廠的情況，以及俄羅斯綁架電廠廠長穆拉修夫的問題，恐怖國家必須得到越來越多的懲罰。」當天，俄羅斯國營電視釋出一段俄軍及烏克蘭分離勢力武裝分子，在烏克蘭反攻的同時，準備堅守利曼防線的影片。此外，電視台亦報導俄羅斯憲法法庭當天核准烏克蘭4個地區併入俄羅斯。 
烏克蘭收復重鎮利曼 車臣領袖籲蒲亭動用核武,2022-10-02,繼9月中烏克蘭軍隊成功在哈爾科夫收復失土，逼俄軍撤退後，1日又傳出烏軍成功收復頓內次克的物流關鍵城市利曼，讓俄軍再度撤離。對於俄軍一再被逼撤軍，與俄羅斯關係友好的車臣領袖呼籲蒲亭動用核武扭轉戰局。,站在頓內次克州大城利曼的城市入口，烏克蘭士兵高興地揮舞著國旗，宣告收復利曼。烏克蘭士兵說道，「我們正在利曼揚起烏克蘭的國旗，這裡的一切都歸屬烏克蘭所有。」俄羅斯藉由公投併吞烏克蘭東部4州不到一天，1日卻遭到烏克蘭軍隊重挫，讓烏軍收復重要物流關鍵城市利曼，逼俄軍必須從利曼撤退。俄羅斯國防部發言人科納申科夫表示，「我們在一夜之間摧毀5輛坦克和9輛步兵車，跟200多烏克蘭軍人，雖然我們有出現損失，在軍力跟裝備上有顯著的優勢，但敵人還是有支援的軍隊，並持續向這個方向進攻。受到敵軍包圍圈的威脅，我聯軍部隊已經從利曼撤離，撤退到較有利的地點。」烏軍進駐利曼後，還到警局外拆除代表俄羅斯的標誌。而美國國防部長奧斯汀獲知消息後，也備感鼓舞。奧斯汀指出，「他們（俄軍）利用這些路線，將人員和物資運送到南部和西部，如果失去這些路線，會讓運輸更加困難，因此這給俄羅斯人的前進陷入了一種兩難境地。」俄軍上個月才被逼撤離哈爾科夫，對於俄軍再次被逼撤退，向來與俄羅斯關係友好的車臣領袖卡狄羅夫則是呼籲俄羅斯動用低當量核武，挽回戰況。只是1日當天，烏克蘭國家核電公司表示，札波羅熱核電廠的廠長被俄羅斯巡邏隊拘留，目前下落不明，引起外界擔心廠長的人身安全跟核安顧慮。
蒲亭宣布烏克蘭4區納俄版圖 歐美表態不承認【更新】,2022-10-01,俄羅斯總統蒲亭週五於克里姆林宮宣布，將俄軍佔領的烏克蘭4區，正式納入俄羅斯版圖，不過美國和西方國家，都不承認這個結果。烏克蘭總統澤倫斯基隨即宣布，將向北約組織提出入會申請，並要求快速成為會員國，還暗示不可能與蒲亭談判，將是和另一位俄羅斯總統對話。聯合國安理會有關譴責俄國併吞烏克蘭領土決議案，最後遭俄羅斯動用否決權，以10票贊成1票反對否決，中、印、巴西及加彭則投棄權。,穿過克里姆林宮聖喬治廳的金色大門，俄羅斯總統蒲亭於當地時間週五下午發表演說，指出烏克蘭4個區的人民已經做出選擇，就是透過公投加入俄羅斯聯邦。蒲亭表示，「今天我們簽署關於頓內次克、盧甘斯克、札波羅熱和赫爾松地區加入俄羅斯的協議，我相信聯邦議會將會支持俄羅斯聯邦4個新實體的聯邦法律。」俄羅斯在2月24日發動侵略戰爭後，近期在烏克蘭4個地區，發起脫烏入俄公投，親俄政府完成計票後，都宣稱選舉勝利。不過烏克蘭和美國等西方國家，都形容這場公投為騙局。烏克蘭總統澤倫斯基也隨即宣布，向北約組織提出入會申請，並暗指不可能與蒲亭談判。澤倫斯基指出，「我們已準備好與俄羅斯對話，但將是和另一位俄羅斯總統，我們採取決定性的一步，簽署讓烏克蘭快速加入北約的申請書。」北約則回應，大門仍然敞開，歐洲每個民主國家都有權申請加入，將由30個盟國決定是否同意；雖然美國國安顧問蘇立文表示，應該在不同時間處理烏克蘭的申請，但美國總統拜登強調，會提供130億美元的額外援助，協助烏克蘭。拜登表示，「美國及其盟友不會被，我要強調，不會被蒲亭及其魯莽的言辭和威嚇給嚇倒，美國已做好充分準備，準備與北約盟友一起捍衛北約的每一吋領土。」至於聯合國安理會，想對入俄公投發起譴責，並宣布為非法、無效公投的決議，但表決時，遭常任理事國俄羅斯動用否決權，以10票贊成、1票反對遭到否決，中國、印度、加彭及巴西則投棄權。
