報導標題,報導日期,報導大意,報導內文
九合一大選／與柯志恩一同出席餐敘 韓國瑜低調回應輔選 ,2022-10-05,九合一選舉不到2個月，國民黨中央助選團副團長、前高雄市長韓國瑜曾引發韓流旋風，各界關注他何時啟動高雄輔選行程，昨（4）晚出席高雄餐敘的韓國瑜態度相當低調，而同場出席的國民黨市長參選人柯志恩表示，韓國瑜是單純來餐敘，選戰會照自己的節奏。,戴上深色帽子，前高雄市長韓國瑜現身高雄，是不是要開始幫參選市長的柯志恩輔選？韓國瑜面對提問只說謝謝，相當低調。韓國瑜說道，「好，謝謝大家，（簡單講一下，可以講一下嗎），謝謝，今天同鄉會，謝謝大家。」4日現身高雄的韓國瑜，晚間與柯志恩一起出席餐會，柯志恩上午受訪時說，韓國瑜這趟來，純粹是跟同鄉會朋友敘舊，會中沒有談到選戰策略，至於何時來輔選她，柯志恩說尊重韓國瑜的團隊，讓他們自行發布，自己還是則照既有選戰節奏走。柯志恩表示，「因為其實很多人會喜歡他，但是也有很多人也會覺得沒有那麼喜歡他，所以他完全尊重很多不同地區輔選的一個策略，如果候選人需要他站台，他會非常的樂意。」柯志恩也證實，韓國瑜10月會陸續幫一些議員站台輔選。外傳第一個輔選行程，是幫已故議長許崑源的女兒許采蓁站台，不過許采蓁說，競選總部成立邀請許多嘉賓，被他稱為叔叔的韓國瑜也在名單中，但他會不會出席尊重個人意願，也以對方團隊公布為主，目前她還沒被告知韓國瑜會到。
時空有變查賄選標準如何拿捏 最高檢一週內認定,2022-10-03,現在距離年底大選剩不到2個月，選戰白熱化，檢調也展開查察賄選，截至目前，調查局已經受理超過400件涉及賄選等案件，而過去30元上限的查賄標準，就有立委關切是否應該調整。法務部長蔡清祥回應，現在時空背景改變，會請最高檢察署在一週內補充，認定標準。,國民黨宜蘭縣羅東鎮長吳秋齡被指控送酒賄選，上個月初被檢調約談後，諭令20萬元交保；新竹縣湖口鄉，也有一名鄭姓鄉長參選人涉嫌跟朋友買票固樁，被法院裁定羈押禁見，距離九合一大選不到2個月，接連出現疑涉賄選情形，檢警調展開選舉查察，陸續有進展。調查局長王俊力說道，「我們大概會進駐157位同仁，努力積極地在查辦當中，像是宜蘭、嘉義、新竹，都有多件的起訴案件。」調查局統計，截至上個月底，受理和賄選相關等案件已經有452件立案，大多由調查官主動發掘，其中24件正在偵辦中。儘管說賄選要嚴查，但標準該怎麼拿捏引起在野黨立委關切，分寸如何掌握，才不會構成賄選犯行。國民黨立委陳以信指出，「有人會擔心，這個碗不要太大碗，太大碗要是麵太多超過30塊錢，到時候被人家檢舉。」法務部長蔡清祥回應，「這個是很簡易的話當然沒有問題，但是如果你弄得很豐盛，又好像辦桌一樣的，那就不恰當。」民眾黨立委張其祿說道，「我們就往公費選舉這樣子一個概念，其實我覺得真的也是可以改變一些，也讓執法單位比較簡單。」像是提供摸彩品等行為，在選舉期間容易產生疑慮，雖然不禁止，但法務部長蔡清祥認為，能避免就避免，而過去查賄的30元標準，是否也該調整。他則回應，這不是絕對標準，現在時空背景改變，會請最高檢察署，在一週內補充相關的認定標準。
九合一大選／遭綠指涉掏空洗錢 謝國樑：一定要求回復名譽,2022-10-03,在基隆市長選戰，國民黨參選人謝國樑近來遭到民進黨質疑，涉入掏空洗錢案，對手蔡適應更批評，全台縣市長參選人，沒有人像謝國樑一樣金權關係這麼複雜，不過謝國樑回擊，相關匯款單證據已經整理好了，如果有任何人提到他洗錢，一定會要求回復名譽。,民進黨基隆市長參選人蔡適應說道，「全台灣沒有一個縣市長的候選人，或者是現任的縣市長，像謝國樑的金權關係這麼的複雜的。」緊咬掏空爭議，民進黨團再控國民黨基隆市長參選人謝國樑金權關係複雜，利用轉帳、拿現金的方式在一天內將一億多元金流洗進自己名下獨資的公司。民進黨立院黨團幹事長羅致政指出，「看似很複雜的金流，事實上經過我們這樣爬梳之後是非常清楚了，一天之內一億多的金錢流向進入了都是謝國樑實質掌控的公司，還有他個人。」蔡適應表示，「一個市長假設是玩金錢遊戲起家，把國庫、市庫、他們家公司的金庫、他個人的財庫，傻傻分不清混在一起的話，這個城市的未來怎麼辦。」蔡適應抨擊，謝國樑疑似涉入掏空洗錢案，提出質疑至今已經過了53天，不但講不清楚，反倒越說疑點漏洞越多，謝國樑則回擊，相關匯款單已經整理好了，如果有任何人提到他洗錢，一定會要求回復名譽。謝國樑說道，「其實我的匯款單都已經整理好了，我的資料都已經準備的非常齊全所以請大家放心，絕對沒有問題。」國民黨主席朱立倫表示，「民進黨每天都用疑似怎樣，那謝國樑就疑似有什麼問題，聽說基隆的蔡適應那個是確實跟黑道結合起來，圖利黑道，然後賺取一些這不當之財，這些才是確實。」針對藍營指控蔡適應涉嫌利用立委職權施壓國防部，賤賣干城二村眷地圖利黑道，朱立倫再開戰，蔡適應競總回擊，不要做賊的喊捉賊，要求朱立倫收回不實指控，否則不惜提告。
九合一大選／台南議員參選人找同黨大咖助陣 盼炒熱選情,2022-10-03,選情北熱南冷，從市長選舉到議員感受明顯，台南市藍綠陣營不管是爭搶議員的新人們或是資深議員，都紛紛自己找來大咖助選，就希望炒熱選情，激發民眾的熱情。,選舉倒數，新人參選議員最怕知名度不足，找來同黨立委跨區站台，掃街拜票，火力全開。民進黨台南市議員參選人周嘉韋說：「南部縱使有很強的母雞，但是議員的選情真的是非常非常的冷，新人就格外的艱難。」即使台南民進黨執政多年，但選情北熱南冷，執政黨也能感受到，甚至還有議員們自組聯盟，同樣找來同黨籍立委母雞助陣，團體戰力更突出。台南市長黃偉哲表示，「台北是首都，本來就是大家眾所矚目，新北市是最大的直轄市，也是大家矚目所在。南北之間我們其實各打各的仗，但是選民要怎樣評斷，或是怎樣看待這個熱與冷之間，我們還是尊重。」而藍營今年派出高知名度高的謝龍介參選市長，也都必須到廟口跟民眾搏感情。藍營小雞們除了依靠自己的在地經營，有人脈的資深議員也只能請來大咖拉抬聲勢。國民黨台南市長參選人謝龍介指出，「所以就是因為北熱南冷，我要不斷的深入到民間跟鄉親直接接觸，直接呼喚，直接對話。」國民黨台南市議員林燕祝表示，「我的選情就是可能，雖然我在永康，我已經標榜到民眾大概都認識我，但是大家會認為說選舉這麼冷，乾脆不用去投票，我們是要如何激發他們走出來去投票。」台南市長選戰5搶1仍不見煙硝味，相對於議員選情更冷清，要怎麼拉抬更加是傷透腦筋。
九合一大選／苗縣長徐耀昌力挺鍾東錦 朱立倫籲大局為重,2022-10-03,苗栗縣議長鍾東錦要問鼎縣長寶座，先前被國民黨開除黨籍，昨（2）日晚間造勢大會，現任國民黨籍縣長徐耀昌是親自站台力挺，並批評如果讓國民黨提名的謝福弘當選，苗栗會完蛋。國民黨主席朱立倫則避談開鍘與否，呼籲全黨以大局為重。,苗栗縣長徐耀昌穿上競選背心，現身為無黨籍縣長參選人鍾東錦披上競選背帶，支持的民眾情緒來到最高點。苗栗縣議長鍾東錦因為參選縣長，日前遭國民黨開除黨籍，2日晚間在頭份市舉辦造勢晚會，現任國民黨籍縣長徐耀昌站台力挺，強調由鍾東錦接棒才能延續建設，批評國民黨提名的謝福弘如果當選，苗栗縣會完蛋。徐耀昌指出，「我如果帶著我們團隊支持謝福弘，他如果當選的話，我們苗栗縣真的會完蛋。」無黨籍苗栗縣長參選人鍾東錦表示，「苗栗是幸福的，是快樂的，這樣好不好。」徐耀昌與前縣長劉政鴻分屬地方不同派系，劉政鴻先前接任地方黨部主委，替國民黨參選人謝福弘操盤。徐耀昌妻子蔡麗卿則出任鍾東錦競選總部主委，如今徐耀昌更親自助選加持。國民黨主席朱立倫3日避談是否對徐耀昌黨紀處分，僅呼籲全黨要以大局為重。國民黨主席朱立倫說道，「這禮拜我要去苗栗陪他助選，我們希望全黨大家都要以大局為重，以大是大非為重，全黨團結一致支持我們提名的謝福弘。」謝福弘陣營發言人陳星宇表示，「徐耀昌縣長兩任任期是由國民黨提名當選而執政。徐耀昌卻沒有辦法來支持國民黨所提名的候選人，我們對於他沒有辦法向正確跟善的方向來靠攏，示非常地遺憾。」謝福弘陣營表示遺憾，強調徐耀昌的做法已嚴重傷害國民黨。由於國民黨內部分裂，加上民進黨徐定禎與時代力量宋國鼎強勢挑戰，也讓本屆苗栗縣長戰局更加詭譎。
九合一大選／賴副稱北市是疫情開端挨藍白批 陳時中：起點在武漢,2022-10-03,選戰倒數，首都市長三腳督「棄保」話題不斷。日前副總統賴清德替陳時中站台時脫口「台北市是疫情的開始」，引發藍白同聲批評。近日蔣萬安、黃珊珊互批是「讀稿機」，黃珊珊呼籲趕快辯論，對此蔣萬安反批，不應該只想著透過辯論證明自己，陳時中則認為，「辯贏不是贏，做贏才是贏。」,備戰首都，國民黨台北市長參選人蔣萬安公布募款小物口罩和環保材質的抱枕，跟緊防疫、永續環境議題。針對日前賴清德替民進黨台北市長參選人陳時中站台時，脫口「台北市是疫情的開始」引發譁然，藍白也同聲批評。蔣萬安表示，「（民進黨）羞辱台北市民也不是第1回了，所以請陳時中部長很明確直接的表態，你到底認不認同賴清德副總統的說法，而不要怕得罪你之前的長官。」無黨籍台北市長參選人黃珊珊也批評，「（陳時中）他給副總統這樣的資訊，或者是說副總統自己誤會了，那副總統要對台北人說一些話吧？（疫情）原因是什麼他要去研究，那就等他研究完再來當市長吧。」選戰攻防，近來蔣萬安、黃珊珊互批是「讀稿機」。黃珊珊呼籲趕快辯論，對此蔣萬安回應，不用著急都在安排中，也反批不應該只想著透過辯論證明自己。陳時中則認為，「辯贏不是贏，做贏才是贏。」陳時中表示，「很多人都誤以為在公共政策裡面大家的逞口舌之快，以為辯贏就是贏，沒有，辯贏不是贏，做贏才是贏，他們兩位的口才都很好。」針對賴副總統失言輿情發酵，陳時中重申，疫情起點就在武漢，所以才會稱作武漢病毒。至於「棄保」話題不斷，陳時中也回應，沒有聽過棄陳保黃，選舉目標還是爭取50%市民支持。
九合一大選／選戰傳棄陳時中保黃珊珊 蔣萬安：綠白之間算計,2022-10-02,台北市長選舉三角督競爭激烈。民進黨陳時中昨（1）日成立競選總部，包含蔡英文總統等綠營四大天王到場外，指揮官王必勝也現身力挺，挨批指揮中心成為第2個競選總部。陳時中今天受訪駁斥此說法，強調他與指揮中心互不隸屬。傳出周玉蔻風波拖累陳時中選情，「棄陳保黃」氛圍發酵，無黨籍黃珊珊表示，談棄保就是低估人民智慧，重要的是棄口水、棄藍綠、保黃珊珊；國民黨蔣萬安則說，這都是綠白之間的算計，他繼續勤走基層爭取支持。,綠營四大天王同台替陳時中輔選站台，陳時中1日成立競選總部，除了蔡英文總統等綠營天王到場，指揮官王必勝也現身力挺，遭藍營質疑指揮中心成為第2個競選總部。陳時中回應，「沒有這樣的事情，我競選就我在競選，指揮中心就指揮中心的任務，我們互不隸屬。我們曾經是好同事，但現在各司其責。」陳時中表示，他和指揮中心互不隸屬，不過老朋友打打氣是應該的。傳出媒體人周玉蔻風波拖累陳時中選情，衍生出「棄陳保黃」氛圍。黃珊珊表示，「每天都只要棄保，其實都低估了人民的智慧。我覺得最重要的就是，棄口水、棄藍綠，那就保護黃珊珊吧。」蔣萬安則說：「不管是棄陳保黃或棄黃保陳，這都是綠白之間的算計，其實我就是持續的勤走基層。」蔣萬安呼籲民眾不用含淚投票，應該堅定支持他。而黃珊珊1日替時力參選人站台，隔天為子弟兵輔選，被問到是否擔憂第三勢力合作相互分票，黃珊珊說議員是多席次，希望更多優秀候選人進入議會。
九合一大選／竹縣湖口鄉長參選人涉買票 地院裁定3人准押禁見,2022-10-01,新竹縣13鄉鎮市長競選最激烈的湖口鄉選區，鄭姓無黨籍湖口鄉長參選人，與2名友人涉嫌買票固樁。檢方蒐證之後進行搜索，當場扣得93萬多元，還有電磁紀錄等物件，並傳喚12人到案，聲請羈押禁見。法院在今（1）日，將該名參選人及兩名共犯裁定准押。,新竹縣13鄉鎮市長競選最激烈的湖口鄉選區，鄭姓無黨籍參選人，與2名友人涉嫌買票固樁，新竹地檢署前往5處搜索，當場扣得93萬多元、電磁紀錄等物件，並傳喚涉嫌者12人到案，經訊問後，向新竹地院聲請羈押禁見，法院將3人裁定准押。新竹地檢署主任檢察官韓茂瑜說明，「總共扣得現金93萬多元，電磁紀錄等物，另同步傳喚涉案者12人到案，認為鄭姓候選人及共犯巫男、劉男，3人涉有買票罪嫌重大，已向新竹地方法院申請羈押禁見。」另外，嘉義市檢警也查獲吳姓里長參選人賄選，透過樁腳以1000元或2000元不等的現金賄賂，吳姓候選人經檢方聲押，院方裁定以10萬元交保。嘉義地檢署主任檢察官江金星表示，「檢察官訊問後認為，那個吳姓的里長候選人，以及林姓、李姓樁腳，涉嫌以每票新台幣11000元2000元的現金，賄賂選民。」宜蘭羅東鎮長吳秋齡，日前也因送酒賄選遭檢舉，檢方諭令20萬元交保。年底大選逐步逼近，全國檢警調上緊發條查賄，淨化選風。
九合一大選／彰化縣長王惠美遇醉男持鐮刀 隨扈壓制脫險,2022-10-01,要競選連任的彰化縣長王惠美，在30日晚間參加鹿港的社區活動，在下車時被一名手持鐮刀的男子靠近，距離座車只有2公尺。而這名男子喝醉酒，還揮舞鐮刀，被隨扈立即壓制，警方依恐嚇危安等罪嫌法辦。,他就是涉嫌持刀的黃姓男子，30日晚間在彰化鹿港一場社區活動，被縣長王惠美的隨扈壓制，因為當時他拿著鐮刀，相當靠近王惠美座車，男子還因情緒失控揮舞鐮刀，隨即遭到壓制。鹿港山崙里長吳順和表示，「他媽媽割草完，剛好帶去，（剛好）縣長到了，他媽又先回去，他可能喝酒喝多了啦。」彰化縣長王惠美則回應，「對方有喝酒，沒關係，謝謝，沒事了。」當地里長澄清並緩頰，王惠美則是平常心，週末照常跑行程，隨扈也繃緊神經，縣府人員緊跟不敢大意。而民進黨參選人黃秀芳，週末行程滿檔，一天內連跑5個議員競選總部成立大會，周邊警力和人員隨時保持警戒。黃秀芳表示，「總部成立，秀芳都會來到場，也會跟鄉親來報告，我最近提出的政見，希望鄉親能夠認同。」鹿港分局分局長郭志豪則說明，針對王惠美遇襲案，「妨害公務以及恐嚇危安罪，隨案移送彰化地檢署偵辦。」警方表示，目前藍綠參選人雖然都沒申請增加警力，但員警也會落實安全勤務和現場警戒，避免滋擾事件發生。
九合一大選／侯友宜跨區輔選站台 林佳龍批布局2024,2022-10-01,選舉倒數，在週末期間藍營大咖也進行輔選，被視為藍營最強母雞的新北市長侯友宜，跨區到台北市，出席市議員張斯綱的競選總部成立大會，讓對手林佳龍抨擊，侯友宜志在2024，腳踏兩條船可是會翻船。,挾帶高人氣，國民黨新北市長參選人侯友宜展現十足母雞氣勢，30日先是南下高雄輔選柯志恩，1日下午再到台北市輔選市議員參選人，侯友宜被稱為藍營的領頭羊，但跨區輔選也引發聯想，是否因為台北母雞蔣萬安不夠強，才得幫忙？侯友宜回應，「這樣一個肯做、願意做，我都會滿滿支持，所以萬安很優秀，我們互相學習，互相砥礪，更共同提出更好的政見，讓大台北生活會更好。」年底選戰倒數，藍營大咖週末動起來，包括前總統馬英九等人，全體拚輔選。不過侯友宜的對手，民進黨林佳龍則批評，跨區輔選腳踏兩條船，可是會翻船。林佳龍表示，「我們現在的市長，他的口裡說的是好好做事，心裡想的都是2024，所以啊，我們新北市，現在就像沒市長一樣，像昨天和今天，我們的市長一下去高雄，一下去台北。」不過侯友宜也表示，雙北本來就是共同圈，不管是交通或是環境議題，都希望可以攜手合作，建構一個北台灣。
九合一大選／陳時中競總今成立 蔡賴蘇陳到場力挺,2022-10-01,年底九合一大選腳步逼近，民進黨台北市長參選人陳時中成立競選總部，總統蔡英文、副總統賴清德都到場力挺。而選戰白熱化，藍白合傳言再起，柯文哲今（1）日合體黃珊珊同台，黃珊珊強調不需要搞分化。至於柯文哲批評蔣萬安沒有存在感，蔣萬安則回擊重要的是市民認為的存在感。,搖旗吶喊，民進黨台北市長參選人陳時中成立競選總部，身兼民進黨主席的總統蔡英文、副總統賴清德、行政院長蘇貞昌及競總主委前副總統陳建仁，都到場力挺。總統蔡英文表示，「從1998年到現在，我們最有機會在首都選贏的一次，很多福國利民的政策，都可以在首都更有力的來實踐。」陳時中則指出，「請問各位鄉親，一個無力回天的副市長又怎能當好市長呢？國民黨他們長期認為台北永遠是他們的地盤，他們認為只要製造對立 、煽動仇恨，國民黨就能贏。」週末輔選藍綠大咖拚場，衝刺年底選戰，但北市藍白合「虹安換萬安」傳言再起，民眾黨主席柯文哲1日合體黃珊珊，破除傳言。黃珊珊表示，「兩個人之間的信任不需要靠同台來證明，然後我覺得也不需要搞這些分化，所以不用再搞這種莫名的傳言，我覺得他們兩個黨不知道在急什麼。」蔣萬安則回應，「我不敢說在政治口水中有什麼存在感，但市民認為的存在感才是最重要的。」蔣萬安也回擊柯文哲日前批評「選舉沒有存在感」，也強調選舉要勤走基層，市民才是最大咖。
九合一大選／竹縣湖口鄉長參選人涉買票 檢查扣93萬聲押禁見,2022-10-01,新竹縣13鄉鎮市長競選最激烈的湖口鄉選區，鄭姓無黨籍湖口鄉長參選人，與2名友人涉嫌買票固樁。新竹地檢署搜索後，當場扣得93萬多元、電磁紀錄等物件，並傳喚涉嫌者12人到案，經訊問後，向新竹地院聲請羈押禁見。 ,新竹地檢署主任檢察官韓茂瑜說明，「總共扣得現金93萬多元，電磁紀錄等物，另同步傳喚涉案者12人到案，認為鄭姓候選人及共犯巫男、劉男，3人涉有買票罪嫌重大，已向新竹地方法院申請羈押禁見。」另外，嘉義市檢警也查獲吳姓里長參選人賄選，透過樁腳以1000元或2000元不等的現金賄賂，吳姓候選人經檢方聲押，院方裁定以10萬元交保。嘉義地檢署主任檢察官江金星表示，「檢察官訊問後認為，那個吳姓的里長候選人，以及林姓、李姓樁腳，涉嫌以每票新台幣11000元2000元的現金，賄賂選民。」而宜蘭羅東鎮長吳秋齡，3月30日與多名校長、家長會長餐敘時，送酒賄選而遭檢舉。經檢調調查後，9月7日遭檢方依涉犯《公職人員選舉罷免法》第99條，諭令20萬元交保。年底大選逐步逼近，全國檢警調上緊發條查賄，淨化選風。
九合一大選／黃珊珊柯文哲同台破藍白合傳言 陳時中籲回歸市政主軸,2022-10-01,年底九合一大選腳步逼近，也讓藍白合傳言再起，一早民眾黨主席柯文哲合體無黨籍台北市長參選人黃珊珊同台活動，要破除傳言，黃珊珊也說，和柯文哲的信任不需要靠同台來證明；民進黨陳時中則認為，選舉應回歸選舉市政主軸。至於遭柯文哲批評沒有存在感的國民黨蔣萬安，也回擊重要的是市民認為的存在感。,年底選戰腳步逼近，藍白合「虹安換萬安」傳言再起，國民黨支持民眾黨勝選新竹市，來換取蔣萬安當選台北市長。一早民眾黨主席柯文哲合體黃珊珊出席活動，兩人同台備受矚目。黃珊珊表示，「兩個人之間的信任，不需要靠同台來證明，然後我覺得也不需要搞這些分化，所以不用再搞這種莫名的傳言，我覺得他們兩個黨不知道在急什麼。」陳時中則認為，「換來換去，保來保去，終究是一場空，花太多精神在思考這些事情，最後還是徒勞無功，回歸市政的主軸，才是我們民主政治的一個真諦。」藍白合話題，柯文哲批評「老是想棄保，沒出息」，也認為黃珊珊近來民調漸升，是綠營危機管控太差，藍營蔣萬安則沒有存在感，在立法院也是遇到抗爭就躲起來。蔣萬安對此回應，「我不敢說在政治口水中，有什麼存在感，但市民認為的存在感，才是最重要的。」近日種種選戰衝擊，讓陳時中民調似乎陷入苦戰，不過10月1日競選總部開幕，民進黨大咖都將同台力挺；蔣萬安則表示，選舉要勤走基層，市民才是最大咖。
九合一大選／國民黨控「假街訪」帶風向 蔡其昌：未出資委託,2022-10-01,國民黨今（1）日召開記者會指出，最近一段針對台中市長參選人的評論，影片中有多位街訪，在批評現任市長盧秀燕，其中3位路人被發現，是綠營議員助理和綠營里長參選人。國民黨批評自導自演帶風向，而被點名的參選人則回應，自己是以市民的身分發言。,國民黨中央公布一段影片，街訪民眾談談台中市長參選人，有人說覺得盧秀燕做得還不夠，只能給59分，影片最後面卻出現DPP合作贊助字樣，受訪路人還被發現，是綠營的議員助理和里長參選人。國民黨文傳會主委洪孟楷質疑，「如果是隨機街頭訪問，台中市民幾百萬，有那麼湊巧剛好就訪問到你，民進黨籍的里長候選人，而且你可以用劉姓民眾來代表，4分多鐘影片，訪問的幾個路人，剛好其中3個就是你們民進黨籍助理或是里長候選人。」國民黨台北市議員徐巧芯也在臉書指出，其中兩位是台中市議員張耀中的助理，另外一位則是綠營的里長參選人，質疑綠營利用網路帶風向。而被點名的里長參選人則表示，自己是用市民身分發言。民進黨台中市吉龍里長參選人劉東潤表示，「朋友說需不需要一個曝光機會，我想說要參選里長，當然OK呀，我真的只是以市民身分接受採訪啦，至於這影片怎麼製作，怎麼來的我真的不清楚。」盧秀燕和蔡其昌週末拚選舉，也針對影片內容引起爭議做回應。盧秀燕回應，「正面選舉君子之爭，給孩子們建立一個良好的民主示範。」蔡其昌則表示，「我們沒有任何委託案，如果說我們出錢出資，這就是抹黑呀。」兩人都強調君子之爭，也強調用政績來贏得選民信任，年底選戰倒數時刻，雙方全力力拚選情。
九合一大選／學者評估選情冷 18歲公民權複決通過機會恐不高,2022-09-30,高雄市選委會舉行九合一投票模擬演練，今年還有18歲公民權修憲案投票複決，門檻高達965萬同意票，比總統蔡英文連任時拿下的817萬票還高。學者認為，這次選情相對較冷，通過機會恐怕不高。,離11月26日的九合一選舉投票日不到2個月，高市選委會下午找來30位民眾模擬投票日，選務人員或投票民眾發燒等6大狀況因應，盼過程流暢順利。除了地方選舉，這次投票還有18歲公民權修憲案投票複決，隨機詢問年輕人，卻不是人人都清楚。有民眾表示，「第一次聽到這個東西，下修到18歲，如果他有對於候選人有一些看法的話，他們也可以提早去參與。」年輕選民多力挺公民權從20歲下修到18歲，雖然3月已在立院通過並公告半年，但關鍵是全國公民投票複決，同意票得超過選舉總人數一半，以中選會預估九合一選舉人數約1930萬人來說，等同要有965萬張同意票才能通過。中山大學政研所長劉正山分析，「公投結果是不綁大選，那不綁大選的結果要綁地方選舉，或甚至如果不綁地方選舉要單獨投票，都會顯得動員上非常困難。民眾現在在關心地方選舉的同時，不太有注意力在這個重要的修憲公投上。」965萬張票跟總統蔡英文連任時拿下的817萬票相比，還多了148萬張票。學者以這次選情較冷且離投票日不遠的狀況來評估，通過機率不高，後續如何應對也考驗各黨的智慧，因為複決不過，等同多數民意不支持公民權下修，對台灣的國際形象沒有加分。
九合一大選／ 遭檢舉發重陽紅包涉賄選 張善政否認強調奮戰到底,2022-09-30,國民黨桃園市長參選人張善政，被爆料在重陽節活動中發紅包，遭檢舉賄選。張善政否認並強調，該活動不是他主辦，獎金也不是他提供，他只是貴賓幫忙頒獎。桃檢則表示，收到任何選舉檢舉案件和情資，都會依法處理。,按鈴申告，30日早上台灣基進黨偕同律師，前往桃園地檢署提告張善政賄選，指控照片中張善政在日前一場重陽敬老活動，手持現金紅包發給民眾。台灣基進黨桃園市議員參選人藍士博質疑，「是不是不賄選就不會選？只要有著現金，這樣子難道就不構成一個賄選的要件嗎？」張善政則回應，「我覺得蔡英文你要來抓我，乾脆現在就來抓我，民進黨這次自從我參選以後，你們用了多少卑鄙的手段抹黑、媒體的打壓，我覺得非常非常不齒。」張善政否認賄選，強調面對惡質選風，會奮戰到底，絕不退縮。民進黨陣營再批張善政必須向外界說清楚，呼籲檢調儘速展開調查。民眾黨賴香伶則批，綠營也被藍營指控造勢晚會動員一台8000元遊覽車，呼籲藍綠不要涉法及觸法。民進黨鄭運鵬競辦發言人黃韋鈞表示，「我們很驚訝看到，都已經到了2022年，張善政先生對民主法治的概念，還是如此的薄弱，竟然在選舉的活動上面，一邊親手發紅包，一邊來喊凍蒜。」 賴香伶則認為，「游走在法律邊緣的部分，確實會引起大家的爭論，甚至真的到時候檢方辦下去，是不是有賄選就一目了然。」國民黨桃園市議員也到地檢署告發鄭運鵬，在中秋聯歡晚會摸彩頒發電視機，要求以偵辦張善政的標準，依法調查。國民黨桃園市議員舒翠玲表示，「選舉不是因人設事，不是只有民進黨可以，別人都不可以，鄭文燦市長跟鄭運鵬先生，他們摸的彩跟頒的獎更多。」桃園地檢署發聲明表示，收到任何選舉的檢舉案件、情資都會依法處理。至於個案情形，則由承辦檢察官依具體個案依法判斷偵辦。
九合一大選／蔣萬安推5歲納義務教育 陳時中：非地方權限,2022-09-30,國民黨蔣萬安今（30）日公布教育政見，其中5歲幼兒要逐步納入義務教育，民進黨陳時中認為這不是北市府能夠做的事，應與中央溝通才有可能性。而無黨籍參選人黃珊珊則鎖定大巨蛋爭議，批評一個是立委可以質詢內政部，一個是執政黨成員，明明現在就可以幫台北市，但兩位卻都不做。,公布教育政見，蔣萬安細數幼兒教育，國民教育還有特殊教育規劃，還關心營養午餐時間應該拉長；而且幼兒教育，要把5歲幼兒逐步納入義務教育。蔣萬安表示，「逐步實施5歲幼兒納入義務教育，補助包括公幼、非營利幼兒園、準公共化及私立幼兒園相關的課程設施，全面提升幼教的品質。」陳時中則認為，「5歲要納入義務教育，這應該不是台北市政府就能夠做的事情，應該跟中央有一些溝通才有可能性。」除了教育政見過招，蔣萬安日前才宣示一旦上任，大巨蛋一年內完工，黃珊珊則借力使力，砲打藍綠。黃珊珊表示，「（蔣萬安）他還沒有辭掉立委不是嗎？那這個事情不是他現在就可以去向內政部提出質詢說，你們為什麼要審這麼久？陳時中現在是執政黨的一員，執政黨就是內政部的主管機關，他要幫台北市，他也可以現在就做，這兩位現在是什麼都不做？」新北選戰部分，侯友宜學位爭議，林佳龍再批侯辦出示警大聲明不只偽造文書，還有明顯錯誤，包括怎會用「該校」稱呼警大，聲明的口試時間2004年，和送交國家圖書館論文記載口試時間2003年12月有落差。林佳龍質疑，「連這個基本的時間點跟稱謂都搞錯，代表他們心急，不想讓我們去討論侯友宜的博士論文。」侯友宜則回應，「警大23日確實是有內部聲明，但警大校長陳檡文說不要發。」不過警大前校長刁建生、蔡德輝都出面背書，強調侯友宜取得學位過程沒問題，而侯友宜只以一切尊重，謝謝大家作回應，對學歷爭議低調不願多談。
九合一大選／張善政發重陽紅包惹議 遭檢舉涉賄選,2022-09-30,國民黨桃園市長參選人張善政被爆料在重陽節活動中發紅包，遭檢舉賄選，對此張善政否認。桃園地檢署表示，收到任何選舉檢舉案件、情資都會依法處理。,按鈴申告，30日早上台灣基進黨偕同律師，前往桃園地檢署提告張善政賄選，照片中張善政在日前一場重陽敬老活動，手持現金紅包發給民眾。台灣基進黨桃園市議員參選人藍士博指出，「喊著當選等的口號，我們還要再問一個問題，是不是不賄選就不會選，只要有著現金，這樣子難道就不構成賄選的一個要件嗎。」針對賄選指控，張善政否認，表示自己既不是主辦單位也沒提供獎金，包括他，很多政治人物都受邀在活動中，幫忙頒發獎金和獎品，面對惡質選風他一定奮戰到底，絕不退縮。張善政回應，「我覺得蔡英文你要來抓我，乾脆現在就來抓我，民進黨這次自從我參選以後，你們用了多少卑鄙的手段抹黑，媒體的打壓，我覺得非常不齒。」民進黨表示，張善政有必要向司法和社會大眾說明清楚，也呼籲檢調儘速展開調查釐清，民眾黨桃園市長參選人賴香伶則說，綠營也被藍營指控造勢晚會動員一台8000元遊覽車，呼籲雙方陣營不要涉法及觸法。民進黨鄭運鵬競辦發言人黃韋鈞表示，「我們很驚訝看到，都已經到了2022年，張善政先生對民主法治的概念還是如此薄弱，竟然在選舉的活動上面一邊親手發紅包，一邊喊凍蒜。」民眾黨桃園市長參選人賴香伶說道，「游走在法律邊緣的部分確實會引起大家的爭論，甚至真的到時候檢方辦下去，是不是有賄選就一目了然。」桃園地檢署發聲明表示，收到任何選舉的檢舉案件、情資都會依法處理。至於個案情形，則由承辦檢察官依具體個案依法判斷及偵辦。
