報導標題,報導日期,報導大意,報導內文
2024大選／藍白合破局？  二次會前會無果卻隔空交戰,2023-10-19,藍白合恐瀕臨破局，雙方持續隔空交戰。民眾黨批評國民黨不是提折衷方案，反倒像是討價還價，讓民主初選有種國民黨「球員兼裁判」的感覺。侯辦則回應，難以接受提案被完全排除，呼籲要為合作找方法，不要為破局添柴火。民進黨賴清德則提出2050淨零轉型五大策略，強調要讓產業更有競爭力，政府會是最強而有力的後盾。,藍白合二次會前會遲未定案，反倒是雙方隔空交戰，柯文哲辦公室直批侯友宜辦公室提的折衷方案像是在討價還價，且民主初選有球員兼裁判嫌疑。侯辦則回應，合作不該淪為零和，難以接受提案被完全排除，呼籲要為合作找方法。柯文哲競辦發言人吳怡萱表示，「國民黨現在好像不是折衷，是在討價還價，球評是你們的、球員是你們的、球迷也是你們找來的，連場地都是你們舉行的，對於我們來說，會有一種好像都是你們在做球員兼裁判的感覺。」侯友宜競辦發言人黃子哲回應，「潛水夫如果一直想著鯊魚，他就摸不到珍珠，我們要為合作找方法，不要為破局添柴火。目前球應該是在對方手上，我們也希望可以有好的結果。」柯辦強調不排斥柯文哲侯友宜主帥見面談，但幕僚作業要先啟動。藍白合是否瀕臨破局，雙方都不把話說死。不過藍白合意外插曲，柯辦主任周榆修是民進黨員，還代表跟侯辦談判，周榆修19日宣布退出民進黨。柯文哲競辦主任周榆修說，「我已經正式向民進黨台北市黨部遞出退黨的聲明。」民進黨賴清德則端出政策牛肉，提出2050淨零轉型五大策略，包括啟動第二次能源轉型、推動數位與綠色展業雙軸轉型、形塑淨零永續綠生活、政府當最強而有力後盾、不遺落任何人的公正轉型。民進黨總統參選人賴清德回應，「讓台灣成功在2050年達到淨零轉型的目標，也讓台灣因此成為環境、社會永續的國家，政府一定是做全民的最大後盾。」美國在台協會主席羅森柏格（Laura Rosenberger）訪台，除了跟賴清德、侯友宜見面，18日晚間也跟柯文哲餐敘，維持公平原則。
2024大選／藍白合作陷僵局 柯文哲：和郭合作較簡單,2023-10-18,藍白合陷入僵局，國民黨總統參選人侯友宜與民眾黨總統參選人柯文哲今（18）日互相隔空喊話，侯要柯先「利中華民國」，柯則回應侯應該放輕鬆。柯侯兩人似乎也有意當面溝通，不過柯文哲直說，比起跟國民黨合作很複雜，跟郭台銘還比較簡單。郭台銘也接球，對「郭柯配」或「柯郭配」語帶玄機。至於民進黨賴清德則經營陸戰，到新北三峽宮廟參香，也拉抬自家立委選情。,國民黨總統參選人侯友宜表示，「跟柯文哲說一句話，希望每一個人都是利中華民國，不要利個人。」民眾黨總統參選人柯文哲則對侯友宜說：「放輕鬆。」藍白合作卡關中，侯友宜和柯文哲在領袖論壇演講也一前一後錯開，王不見王，只能先互相喊話。而雙方競辦對於如何產生「最強候選人」持續沒有共識，侯辦拋「折衷方案」民調，民主初選並行，柯辦以無法加快速度拒絕。比起隔空過招，柯侯兩人似乎也有意當面溝通。國民黨總統參選人侯友宜認為，「我跟柯市長的整個溝通，我相信管道都是非常暢通的，只要大家善意地坐下來溝通，折衷方案大家都可以做好討論，彼此之間一起共同面對。」民眾黨總統參選人柯文哲指出，「其實要見面也不是不可以，回去考慮看看，能夠贏才有用嘛，你合作不能贏有什麼用？」不過柯文哲也直言，比起跟國民黨合作很複雜，跟郭台銘還比較簡單。適逢郭董73歲生日，也有送花祝心想事成。郭台銘也順勢接球，但是否可能「郭柯配」或「柯郭配」，他語帶玄機。本屆大選總統被連署人郭台銘表示，「我與柯主席一直是很熟識的老朋友了，我曾經說過馬上就會撥雲見日，我覺得今天的天氣不錯，我的心情也不錯。」郭台銘也呼應柯曾提出的，應將總統選舉改為兩輪投票的絕對多數制。至於有新竹縣鎮民代表替自己連署，涉嫌提供每位民眾400元獎金，郭呼籲支持者依法律辦理連署工作。民進黨總統參選人賴清德則表示，「服務不分黨派，這樣真的才是好的民意代表的精神。」民進黨賴清德則經營陸戰，到新北三峽連跑兩間宮廟參香，也拉抬自家小雞選情。晚間也前往永和，與該區黨籍立委參選人莊銘淵，首度公開合體。 
2024大選／幫郭連署給4百涉賄 新埔鎮代表會主席遭羈押,2023-10-18,疑似支持鴻海創辦人郭台銘爭取參選總統資格的，新竹縣新埔鎮民代表會王姓主席，涉嫌提供獎金給連署者。新竹地檢署16日指揮司法警察執行搜索、拘提、傳喚，並向法院聲請羈押，新竹地院在昨（17）日中午裁准羈押禁見。,新竹地檢署主任檢察官鄒茂瑜說明，「承辦檢察官訊問王男後，認其涉犯上開罪嫌重大，且有羈押的必要。於16日深夜向台灣新竹地方法院聲請羈押禁見王男，法院於17日上午召開羈押庭，承辦檢察官亦到庭論告。法院訊問王男後，已於17日中午裁准羈押禁見。」郭台銘在上個月造訪新竹褒忠亭、義民廟時，新埔鎮民代表會王姓主席就站在他的後方。檢方掌握資訊，也是北新加油站總經理的王姓主席，最近在加油站內舉辦活動，並對前來幫忙郭台銘連署的民眾提供400元獎金。檢警16日到王姓主席住處以及加油站搜索，查獲現金、連署書等證物，訊後依違反《總統副總統選舉罷免法》送辦，並聲請羈押。新竹地方法院在昨日中午裁准羈押禁見，這也是今（2023）年全台首例連署涉賄案。
涉為郭台銘連署賄選 新埔代表會主席王增基遭收押,2023-10-17,新竹縣新埔鎮代表會主席王增基，涉嫌提供連署金，為鴻海創辦人郭台銘拉攏連署。新竹地檢署昨（16）日前往王增基住處搜索，今日以涉嫌違反《總統副總統選舉罷免法》，向新竹地院聲押獲准。郭台銘辦公室則聲明不知情，呼籲民眾勿以身試法。,新竹縣新埔鎮代表會主席王增基涉嫌為郭台銘連署賄選，新竹地檢署昨（16）日指揮警察執行搜索、拘提、傳喚等偵查作為，當場查獲現金、連署書等證物。新竹地檢署表示，訊問後認其涉犯上開罪嫌重大，且有羈押必要，於昨晚上向新竹地方法院聲請羈押，中午裁准羈押禁見。王增基的兒子也於訊後以10萬元交保。郭台銘辦公室則發出兩點聲明：一、郭台銘辦公室並不知道案情，亦不知悉相關人員，再次呼籲民眾遵守法律，切勿以身試法。二、郭台銘辦公室重申連署「三不三要」原則，絕對不能有金錢對價關係、不能有不當利益、不能偽造個資。「三要」原則是要遵守《總統副總統選舉罷免法》、要正確填寫連署資料、要慎防詐騙或有心人士竊取個資。
2024大選／藍白合侯陣營盼談折衷方案 柯提全民調2方案,2023-10-17,2024總統大選，各界關注藍白合進度，侯辦拋出民主初選規劃，柯辦也提出全民調2種方案，不過柯辦總幹事黃珊珊直言，要討論就討論具體可行的，如要協商全民調雙方可以見面。但侯辦執行長金溥聰則強調，希望坐下來談折衷方案。至於持續衝刺連署的郭台銘陣營，強調跟民眾黨有非常大合作空間。民進黨賴清德則喊話，要把台灣打造成經濟日不落國。,衝刺總統大選，國民黨侯友宜到新竹、苗栗造勢，不過藍白合二次會前會遲未敲定時間，侯友宜陣營17日拋出藍白合會議建議方案，民眾黨柯文哲陣營則提全民調兩方案，柯辦直言要討論全民調雙方可以見面。但侯辦則強調，希望坐下來談折衷方案。柯文哲競辦總幹事黃珊珊表示，「如果要討論就是要討論具體可行的，也很謝謝金執行長，他明知不可為而為之，也真的很辛苦了。」侯友宜競辦執行長金溥聰提及，「我真的是感到很意外，因為我們不是在要打淘汰賽，我們應該是合作起來組成一個聯隊，共同努力推出一個雙方都能接受的折衷方案。」柯辦兩方案，A案比照國民黨2020總統初選方式，採對比跟互比題型，納入郭台銘。B案比照民進黨2020總統初選方式，採純對比式民調。侯辦則拋出3規劃、6方式，希望盡快會談，討論民調初選跟開放式民主初選的折衷方案，費用負擔各半跟防弊方式。雙方各有堅持，藍白怎麼合還有變數，不過傳出持續衝刺連署的郭台銘，有意跟柯陣營磋商「郭柯合」，郭台銘辦公室表示，未來會跟民眾黨有非常大的合作空間。本屆大選總統被連署人郭台銘指出，「我心中非常清楚，團結是勝選的唯一方程式。」在野整合還有挑戰。另一邊民進黨賴清德出席台北紡織展，喊話要把台灣打造成經濟日不落國。副總統/民進黨總統參選人賴清德表示，「我希望未來我能夠結合台灣社會各界、各行各業，共同打造台灣在經濟上成為日不落國。」賴清德還出席台灣美國商會活動，暢談執政理念，要繼續拉抬選情。
2024大選／藍白合二次會卡關 侯友宜：會釋最大善意溝通,2023-10-16,2024大選，國民黨侯友宜今（16）日走訪客家庄桃園楊梅發表客家政策。不過各界關注藍白合進度，幕僚會後似乎卡關，侯友宜表示，會釋出最大善意，持續溝通；柯辦則回應希望藍營提出具體辦法再二次會。持續衝刺連署的郭台銘，則在臉書上發表女性政策。民進黨賴清德上午參訪台灣電動機車公司談交通政策，並到陽明交通大學演講，接受學生的直球提問。,鄉親夾道歡迎，搶著要握手合照，國民黨總統參選人侯友宜走訪藍營票倉，著名的客家庄桃園楊梅發表客家政策，提出六大主張，包括編列100億預算成立「客家文化產業發展基金」，以及增訂「客語發展法」等。外界關注日前藍白合幕僚會，雙方對於如何推出最強候選人沒有共識，還隔空互槓，二次會卡關，藍白合似乎陷入僵局。國民黨總統參選人侯友宜表示，「我們還是會繼續地釋出最大的善意，包容以及體諒，做最大的努力，希望能夠讓政黨輪替。」柯文哲競辦發言人陳智菡提及，「不要為了見面而見面，應該是要朝向真正能夠合作，才來進行後續的一些會談，不論藍白合或者是跟郭辦這裡，又或者是跟時代力量，甚至是很多淺綠的朋友，其實都是我們可以合作的對象。」柯辦希望國民黨提出具體辦法再見面，而對近期再傳出促成「柯郭合」的聲音，則回應只要能形成聯合政府，任何方向都不排除，郭辦也順勢接球。郭台銘競辦發言人黃士修指出，「郭董跟柯主席兩個人之間，其實本來就是朋友，我們這邊其實一直有在跟民眾黨跟柯主席在做聯繫跟互動，我們相信未來有非常非常大合作的空間。」郭台銘持續衝刺連署，也在臉書上發表女性政策，喊出企業應出具性別工資差距報告，要將百分之百帶薪產假從8週延長為14週，孕婦及伴侶每胎可獲1萬元心理諮商補助，以及推動人工生殖法修法、放寬凍卵運用。而民進黨參選人賴清德，則是以副總統身分參訪台灣電動機車公司也談交通政策。副總統/民進黨總統參選人賴清德表示，「電動機車公司就是我推動創新繁榮台灣，相當具有代表性，也是示範性的公司，大家共同努力已經有很長足的進步，那也遠遠超過我當初當行政院長的時候，制定這個目標的標準。」賴清德競選行程則前往陽明交通大學演講，接受學生們的直球提問。也和訪台的AIT主席羅森柏格，走訪台灣客家茶文化館。
2024大選／柯文哲批藍沒打算合作 金溥聰：應就事論事,2023-10-15,2024總統大選倒數3個月，藍白合再掀波瀾，國民黨提議開放式民主初選，民眾黨柯文哲直批侯辦執行長金溥聰沒有打算合作，別有用心。不過金溥聰回應，應該就事論事，而非說翻臉就翻臉。持續衝刺連署的郭台銘，仍重申主流民意才能促成在野大聯盟團結。民進黨賴清德則南下高雄參拜，提到國家主權就是所有權，接受九二共識等於放棄台灣主權。,民眾黨柯文哲出席民團守護外木山四接影響說明會，仔細聆聽，雖然沒有簽署承諾書，表示要帶回去先研究，但也呼籲環團和台電能公開辯論。總統大選不只能源議題，倒數3個月，藍白合怎麼推出在野最強人選，14日會前會仍沒共識，尤其國民黨提議開放式民主初選，柯文哲搖頭，再批侯辦執行長金溥聰沒有打算合作，別有用心。柯文哲指出，「金溥聰學者他也看過很多初選，故意提出很難執行的，我看他也沒有打算要合作，出身學界用這方法要嘛離開太久，要嘛別有用心。」金溥聰則回應，「說好週二談，能不能維持，不能你不答應就不談。」金溥聰強調，不用全民調是因為有效度、信度的問題，太容易被操控，喊話柯陣營繼續談。不過在野要整合，還有鴻海創辦人郭台銘，前立法院長王金平就喊話，快點歸隊，柯文哲的藍白合也說，一定要拉郭台銘進來。郭台銘表示，「有一句諺語講：『講甲一畚箕、做無一湯匙』，主流民意在哪裡，我就在哪裡。」民進黨賴清德勤跑陸戰，高雄宮廟一個接一個參拜，打出國家主權牌，要民眾看清兩岸局勢，接受九二共識等於放棄台灣主權，還要提高國防力量，潛艦續造，守護台灣。賴清德表示，「台灣面臨中國的威脅，這時候不分黨派、不分族群，都應該要團結在一起，共同守護國家。」賴清德強調，如果中國可以尊嚴對待我方，政府也會願意對話，但也要大家認清局勢，不要因為中國加大對台灣的威脅就害怕。
2024大選／民主初選遭疑將不當動員 候友宜：科學民主最直接,2023-10-15,2024總統大選，國民黨提議開放式民主初選，被柯陣營質疑會造成不當動員，但侯友宜強調，是採科學民主最直接的方式。持續衝刺連署的郭台銘，面對前立法院長王金平喊話要歸隊，仍重申主流民意才能促成在野大聯盟團結。,支持者高喊口號，國民黨總統參選人侯友宜15日出席黨內立委參選人蔣欣璋競選總部成立大會，不過藍白怎麼整合出在野最強人選沒共識，國民黨提開放式民主初選，被柯文哲陣營質疑可能會造成不當動員，但侯友宜強調，是科學民主最直接的方式。侯友宜說：「我相信是一個科學、民主、最直接的訴諸民意的方式，所以我們提出這樣一個方式。」藍白怎麼合，雙方各有保留，15日中午會確認下次會議時間。不過非綠陣營整合挑戰不只這一樁，前立法院長王金平還喊話，要郭台銘歸隊，但郭台銘持續衝刺連署，重申主流民意才能促成在野大聯盟團結。總統大選被連署人郭台銘表示，「有一句諺語講：『講甲一畚箕、做無一湯匙』，主流民意在哪裡，我就在哪裡。」民進黨賴清德到高雄美濃輔天五穀宮參拜，勤跑基層，由於14日賴清德稱台中捷運藍線規劃，被市長盧秀燕改到有利人士他家附近，侯友宜批評賴清德散播不實謠言，再引發藍綠隔空交戰。
2024大選／藍白合會前會衝擊選情？ 郭台銘：無邊緣化問題,2023-10-14,藍白舉行會前會力求合作，民進黨賴清德則照自己選戰步調，一整天在台中行程滿檔，也表示總統選舉到底是幾組人馬參選還不確定，但要贏得選舉，最後還是要靠自己，呼籲支持者千萬不可大意。而藍白合將衝擊尋求獨立參選的郭台銘，郭辦回應，一直有進行在野大聯盟間的聯繫，沒有邊緣化的問題。,一進場就受到熱烈歡迎，藍白14日下午舉行會前會，民進黨總統參選人賴清德則到台中拉抬聲勢，一整天行程滿檔。賴清德表示，總統選舉到底是幾組人馬參選還不確定，但要贏得選舉，最後還是要靠自己，呼籲支持者千萬不可大意，不僅總統大選要贏，立委選舉也要贏。賴清德說：「這場選舉對台灣來說很重要，未來選舉一定會越來越激烈。台中總統贏，總統就當選，台中立委如果當選，國會就過半，大家說對不對？」賴清德也強調，選舉如選出親中政權，民主陣營一定會頭痛，在報關產業後援會也承諾推動經濟發展，現在民進黨照自己選戰步調，就看對手如何出招。尋求獨立參選的鴻海創辦人郭台銘出席園遊會活動，但沒接受媒體訪問。而柯文哲日前提到，若在野勝選，郭台銘一定要拉進來，郭台銘辦公室也做出回應，不擔心被邊緣化。郭台銘競選辦公室發言人陳家頤表示，「其實昨天柯主席這番談話，大家就已經知道他們一直以來都有聯繫的管道，而且一直以來都有保持聯繫，沒有被邊緣化的問題。」對於會不會堅持選到底，郭陣營表示，目前的最高指導原則就是全力拚連署，也很期待國政辯論，要對2300萬人說明。
2024大選／藍白會談同意3場辯論 人選產生方式無共識,2023-10-14,2024總統大選「藍白合」各界關注，民眾黨柯文哲、國民黨侯友宜雙方幕僚14日下午上談判桌協商，雙方達成由電視台主辦3場辯論會的共識，至於如何產生「在野最強候選人」，國民黨提出「民主初選」，民眾黨則希望電話民調，雙方並無共識，約定明（15）日中午前確認下次會議時間。,雙方握手先禮後兵，各界矚目的藍白合會前會14日下午登場，國民黨方面由侯友宜競辦執行長金溥聰、秘書長黃健庭代表會晤，民眾黨則由柯文哲競辦總幹事黃珊珊、主任周榆修代表；會後雙方都表示氣氛融洽。侯友宜競辦執行長金溥聰說道，「如何推出在野最強候選人的方式，我們大家交換意見。另外就是對於辯論的方式，我們也講過，只要確定第一項之後，我們也同意雙方舉行3場辯論。」如何產生最強候選人？雙方仍未達成共識，民眾黨主張5間民調公司，市話、手機各半，採對比式民調以平均數決定結果；國民黨則希望以「民主初選」的方式展現直接民意，參加投票民眾不分黨派，須親簽政治理念認同卡才可投票，採實名制、驗身分證。柯文哲競辦總幹事黃珊珊指出，「新黨就曾經提出過民主初選，當時的確發生過一些很大的問題，就是有一些不當動員，第二個還有全國這樣大規模的狀況，它的確會是一個人力、物力都非常大的狀況。」雙方約定在15日中午前確認下次會議時間。藍白要談合作，但彼此較勁意味卻很濃厚，國民黨總統參選人侯友宜頻頻造勢，民眾黨總統參選人柯文哲也積極舉辦新書簽名會，外界質疑藍白合是否只是走過場？侯友宜強調，所有議題不設限，一起團結齊心齊力。侯友宜表示，「我們所有的造勢早就已經排定了，我們按照我們的步調，希望凝聚團結所有在野的力量。」柯文哲則說：「以聯合政府來政黨輪替的目標的時候，所以我個人是這樣啦，我還是相信數字，所以說理性、務實、科學，這是一種態度。」針對在野力量合作方案，藍白皆同意合作推動國會席次極大化，未來國會黨團就議題合作；也同意如合作取得執政權後，組成聯合內閣，在政策上異中求同、同中存異，人才以專業取向，尊重政黨專業特性。
2024大選／藍白合會前會雙方稱融洽 但候選人整合方式無共識,2023-10-14,今（14）日下午的藍白合會前會，國民黨派出代表金溥聰及黃健庭，民眾黨由黃珊珊和周榆修出席。雙方會後表示溝通順利，並同意日後參加3場公開電視辯論，但針對候選人的整合方式，民眾黨主張公平民調、國民黨主張採用民主初選，雙方未達共識。,距離2024年總統大選只剩3個月，日前國民黨總統參選人侯友宜陣營，向民眾黨參選人柯文哲拋出2對2溝通方案，雙方敲定今（14）日下午在台北福華大飯店舉行「藍白合會前會」，先由幕僚出面磋商。國民黨由侯友宜競辦執行長金溥聰及國民黨秘書長黃健庭代表；民眾黨則推派競選總幹事黃珊珊和競辦主任周榆修出馬。會議前後都召開記者會，且為避免爭議，會中也全程錄影，並留下會議記錄。雙方在會後記者會表示會議氣氛融洽，溝通順利，並公開會議記錄，說明7項討論重點。針對在野最強候選人產生方式，雙方皆採保留態度。民眾黨主張由5間民調公司，市話、手機各半，採對比式民調，以平均數決定結果；國民黨則主張推行美國、法國等民主國家行之有年的「開放式民主初選」，由人民投票決定，並在各縣市設投票所，採實名制，須簽署下架民進黨認同卡才能投票。公開辯論部分，雙方達成共識，會在確認在野最強候選人產生方式後，參加3場電視辯論。至於確認候選人產生及辯論方式的時程，民眾黨希望在10月31日前完成；國民黨希望在11月5至10日間完成。對於柯文哲日前提出的內閣制7大主張，國民黨大致贊同，希望逐步推動內閣制。侯友宜也提出4大主張，分別為國家認同部分，堅持民主自由體制，反對台獨、反對武力犯台、反對一國兩制；成立新特偵組；推動不在籍投票；氣候正義納入修憲。民眾黨也大致贊成，但認為特偵組可維持現有機制。另外，雙方皆同意推動國會席次極大化，並表示若取得執政權，將組成聯合內閣。明日中午將確認雙方下次舉行「在野力量整合會議」的時間。
2024大選／賴侯柯皆強調兩岸和平 美中台關係成總統必考題 ,2023-10-13,2024大選面對區域情勢的挑戰，台灣國際空間備受關注，美中台關係更是大選必考題，各陣營的總統參選人：賴清德、侯友宜、柯文哲都已先後訪問過美國，並都提出自己的外交政策主張，3人都強調台海和平的重要性，並在華府掀起討論，美國智庫專家也提出見解。,美國哥倫比亞大學留學生Helen說道，「大家都會問半導體產業，你們台灣真的很厲害。」討論起近來台灣的關注度，在美國的台灣留學生相當熱烈，因為近來台海議題加上半導體，加上明年（2024）年就要總統大選，一下就成為話題焦點，之前在台灣擔任過記者的Jessica非常有感。美國哥倫比亞大學留學生Jessica表示，「我們畢竟是異鄉遊子，所以不管是怎樣，之後我們很可能還是會回台灣，台灣的命運與未來就滿關鍵的，美國大選和台灣大選同年，所以這2件事情牽動在一起，地緣政治的緊繃，所有人都有目共睹。」美國哥倫比亞大學留學生Tiara認為，「當然也有很多人會在意，在地緣政治很緊張的狀況下，台灣要怎麼樣加強實力，我覺得這也是政策方面可以關注。」台灣國際處境特殊，美國則是最主要的盟友，向來在國際上力挺台灣，在外交政策上扮演重要角色。要角逐總統的大位的賴清德、侯友宜、柯文哲先後訪美，這也是歷年大選的必考題。公視記者韓瑩報導，「2024總統大選結果將會衝擊美中台關係，現在各候選人的對美國政府也在華府掀起討論。」傳統基金會亞洲中心研究員孔明尚分析，「華府智庫對台灣的關注是有增加，但是美國希望台灣的下一任總統跟蔡英文一樣，不會做什麼極端、引起中國攻打的事情。」說著流利中文的孔明尚，曾在台北以及上海居住過，現在則是華府智庫傳統基金會的研究員，他指出美國希望維持台海和平穩定，而這次大選賴清德提出和平四大支柱，主張提升國防、增加盟友。侯友宜則喊出三D戰略，要嚇阻及對話；柯文哲則表示兩岸要溝通。3人都主張兩岸和平，只是相較於有執政經驗的國民兩黨，華府對於民眾黨的柯文哲確實比較不熟悉。傳統基金會亞洲中心研究員孔明尚補充，「我覺得其中很重要的事情就是，中國希望降低跟台灣的緊張關係，所以對他們來說，由國民黨當總統是比較容易達成的，相比跟民進黨的總統。」美國官員一再強調對台灣大選保持中立立場，不偏袒任何一方，華府智庫學者則提醒，中國一直試圖影響大選，運用資訊戰及假消息，不過依照上次經驗，這次應該不會採取過於強硬的手段，就怕造成反效果。德國馬歇爾基金會印太中心主任葛來儀主張，「中國增加給台灣的壓力很明顯影響到美國的利益，也影響了區域的和平與穩定。美國現在很擔心中國動用武力入侵台灣的可能。」面對中國壓力，除了美國支持，印太地區的日本、韓國、澳洲都曾公開表示台海和平的重要性，如何持續保有台灣的自由民主以及拓展台灣的國際空間，將是下任總統必須要面對的首要挑戰。
2024大選／賴侯柯皆強調兩岸和平 美中台關係成總統必考題 ,2023-10-13,2024大選面對區域情勢的挑戰，台灣國際空間備受關注，美中台關係更是大選必考題，各陣營的總統參選人：賴清德、侯友宜、柯文哲都已先後訪問過美國，並都提出自己的外交政策主張，3人都強調台海和平的重要性，並在華府掀起討論，美國智庫專家也提出見解。,美國哥倫比亞大學留學生Helen說道，「大家都會問半導體產業，你們台灣真的很厲害。」討論起近來台灣的關注度，在美國的台灣留學生相當熱烈，因為近來台海議題加上半導體，加上明年（2024）年就要總統大選，一下就成為話題焦點，之前在台灣擔任過記者的Jessica非常有感。美國哥倫比亞大學留學生Jessica表示，「我們畢竟是異鄉遊子，所以不管是怎樣，之後我們很可能還是會回台灣，台灣的命運與未來就滿關鍵的，美國大選和台灣大選同年，所以這2件事情牽動在一起，地緣政治的緊繃，所有人都有目共睹。」美國哥倫比亞大學留學生Tiara認為，「當然也有很多人會在意，在地緣政治很緊張的狀況下，台灣要怎麼樣加強實力，我覺得這也是政策方面可以關注。」台灣國際處境特殊，美國則是最主要的盟友，向來在國際上力挺台灣，在外交政策上扮演重要角色。要角逐總統的大位的賴清德、侯友宜、柯文哲先後訪美，這也是歷年大選的必考題。公視記者韓瑩報導，「2024總統大選結果將會衝擊美中台關係，現在各候選人的對美國政府也在華府掀起討論。」傳統基金會亞洲中心研究員孔明尚分析，「華府智庫對台灣的關注是有增加，但是美國希望台灣的下一任總統跟蔡英文一樣，不會做什麼極端、引起中國攻打的事情。」說著流利中文的孔明尚，曾在台北以及上海居住過，現在則是華府智庫傳統基金會的研究員，他指出美國希望維持台海和平穩定，而這次大選賴清德提出和平四大支柱，主張提升國防、增加盟友。侯友宜則喊出三D戰略，要嚇阻及對話；柯文哲則表示兩岸要溝通。3人都主張兩岸和平，只是相較於有執政經驗的國民兩黨，華府對於民眾黨的柯文哲確實比較不熟悉。傳統基金會亞洲中心研究員孔明尚補充，「我覺得其中很重要的事情就是，中國希望降低跟台灣的緊張關係，所以對他們來說，由國民黨當總統是比較容易達成的，相比跟民進黨的總統。」美國官員一再強調對台灣大選保持中立立場，不偏袒任何一方，華府智庫學者則提醒，中國一直試圖影響大選，運用資訊戰及假消息，不過依照上次經驗，這次應該不會採取過於強硬的手段，就怕造成反效果。德國馬歇爾基金會印太中心主任葛來儀主張，「中國增加給台灣的壓力很明顯影響到美國的利益，也影響了區域的和平與穩定。美國現在很擔心中國動用武力入侵台灣的可能。」面對中國壓力，除了美國支持，印太地區的日本、韓國、澳洲都曾公開表示台海和平的重要性，如何持續保有台灣的自由民主以及拓展台灣的國際空間，將是下任總統必須要面對的首要挑戰。
2024大選／藍白合14日「會前會」 賴清德：做最好準備面對變化,2023-10-12,2024總統大選藍白合有了新進展。侯友宜陣營在11日向柯文哲競辦拋出「藍白合會前會」的時間點，今（12）日敲定，要在14日下午由雙方的幕僚會面。正在力拚連署的郭台銘陣營抨擊，藍白並非真心想合作，而是互相算計。對於在野力拚整合，民進黨賴清德表示，選舉還在變化，會做最好的準備，持續經營陸戰。,國民黨總統參選人侯友宜競辦，週三向民眾黨總統參選人柯文哲競辦拋出「藍白合會前會」的5個見面時間點後，兩方隨即敲定10月14日下午2時半，柯陣營由競選總幹事黃珊珊、柯辦主任周瑜修代表，與侯競辦執行長金溥聰、國民黨秘書長黃健庭見面協商。會議前後都將開記者會、即時轉述內容，而且為了避免爭議，會中也都將全程錄影。國民黨總統參選人侯友宜表示，「大家就相關提出來的理念、甚至包括方法，什麼事情都可以談，好好地坐下來面對面，我相信兩邊都有善意的回應，就期待著我們朝藍白合往前走。」柯文哲競辦發言人戴于文也指出，「我想我們3個主張一直都沒有改變，這次的會談也會針對民調跟辯論的形式來進行討論。」柯文哲方面堅持，若要藍白合，要先辯論、再比民調。侯友宜則認為應不預設前提、開放討論，也表達自己願意辯論。不過希望透過連署力量，推動在野團結的郭台銘陣營批評，目前藍白並非真心想合作，而是互相算計。郭台銘競辦發言人黃士修說：「郭董他是樂見於選民的期待、在野的合作，但是是需要真心誠意的合作，我們看到目前藍白之間的過招，其實越來越走向鬥爭的方向。」郭台銘本人則連兩天沒有公開行程，但在臉書上貼文表示，自己是玩真的，連署倒數22天，仍會努力衝刺分數。面對在野力拚整合，民進黨總統參選人賴清德也說，選舉還在變化中，自己會做最好的準備。賴清德表示，「未來我會將和平，當作是我做總統的使命，維持兩岸的和平，尊嚴對等都顧得到的和平，才是真的和平。」賴清德12日以副總統身分出席玉山論壇、及為雜誌主辦的金融獎頒獎，傍晚則到桃園連跑5個競選行程，鞏固陸戰。
2024大選／民團批準公幼假公共化 籲參選人正視學前教育,2023-10-12,多個民間團體上午舉行記者會指出，實施多年的準公共幼兒園攻策，是假公共化的學前教育政策，呼籲總統及立委參選人，提出準公共化幼兒園應予以納管、增加非都會區公共化學前教育的覆蓋率等措施。,為提供平價教保服務，2019年起陸續有私立幼兒園加入準公共幼兒園政策，但全國教保產業工會指出，教育部已投入292億經費，準公幼卻未強制納管，教保服務品質低落。全國教保產業工會理事長郭明旭直言，「超收，或者是師生比不符，或者進用不合格的教保人員，事實上在準公共化的違法事項裡面是常見的。」教團指出，民進黨總統參選人賴清德提出，調降師生比、保障教保員薪資等政見，在目前的假公共化學前教育政策都做不到；而國民黨總統參選人侯友宜，對學前教育大灑幣，還不如增加非都會區、公共化學前教育的覆蓋率。兒福聯盟發言人李宏文指出，「大家想想看，如果今天一個年輕人，他要返鄉或是前往到一些比較偏區的地方，你的送托連這樣的資源都找不到，因為坦白講，對私立的業者來講，那邊是沒有什麼誘因，因為沒有商機可言。」教育再公共化聯盟執行秘書丁志仁則表示，「勸告侯友宜先生，您是在選中華民國總統，不是在選中華民國都會地區總統。」針對民眾黨總統參選人柯文哲，提出國教向下延伸1年，教團認為，未能滿足小一有辦法改成全日制之前，不同意義務教育往下延伸1年。呼籲3位總統參選人，不要只會大灑幣、互控抄襲，而是如何在制度上去完善育兒的正義與合理。
