報導標題,報導日期,報導大意,報導內文
英研究2040年失智病患達170萬 研發新療法刺激大腦深層,2023-12-15,在醫療科學進步下人類平均壽命增加，但英國研究發現，到2040年為止，英國罹患失智症的患者，會比預期高出42%，達到170萬人。英國「失智症研究所」最近研發出，一種非侵入性的失智症療法，能利用電流產生磁場，來刺激大腦深層。,白髮蒼蒼的布羅姆維奇坐在椅子上，任由實驗人員在他頭上貼上電極片。今年80多歲的他，身體健朗，原本是稱霸舞廳的冠軍，現在卻吃盡「阿茲海默症」的苦頭。阿茲海默症患者布羅姆維奇說：「我正要跳完我的銀色牛仔舞時，才跳到一半 我的大腦卻停止運轉了。」布羅姆維奇是早期阿茲海默症患者，為了增強記憶防止進一步衰退，他接受了英國「失智症研究所」的新治療技術，以電極片在腦內產生兩種電流，讓電流相遇、重疊的部分，來協助活化大腦。科學家形容，這種電流強度，就像是用手指握著9伏特電池一樣，有些人甚至感受不到異狀。薩里大學心理神經科學家維奧蘭特博士表示，「在這兩種電流相遇的地方，會產生一種干擾圖形，就像我們在這個紫色中看到這樣，它能讓我們 在不動手術的情況下，瞄準大腦深處某個區域 影響區域活動。」這份實驗，讓布羅姆維奇完成一系列的記憶力測試，也成功讓20名健康的志願受試者提升記憶力。目前研究成果也已經在「自然神經科學」期刊發表。而在醫療科學進步下，人類平均壽命增加，失智症也成了社會負擔的一環。英國倫敦大學公衛研究人員的研究顯示，到2040年為止，英國罹患失智症的患者，將會比預期高出42%，達到170萬人，這也將讓英國NHS（國民保健署），在照顧患者的經濟成本達到230億英鎊。這份研究刊登在近期的醫學期刊「刺胳針」，內容是在2002年到2019年，訪談9萬名生活在自己家中的、50歲以上人士，蒐集而來的資訊。數據顯示2010年以前，失智症發病率有下降28.8%，隨後發病率的增長速度，卻比預期還快。倫敦大學學院流行病學家陳韞韜解釋，「失智症有12種能改變的風險因素，加起來最多佔全球病例的40%，但仍有超過60%是無法解釋的，我們不知道原因、不知道其風險因素。」另外儘管研究人員沒有把患病的風險因素納入研究，但從1970年代末以後，英國肥胖人口數增長來看，也無法排除肥胖、糖尿病等，是造成失智症的危險因素之一。英國「阿茲海默症」研究中心政策負責人湯瑪士認為社會的不平等，特別是在教育方面，對高齡者生活影響頗大。研究發現，教育程度較低的受訪者，罹患失智症的病例，增加得比教育程度高的人還快，患病率也跟經濟狀況有很大關聯。湯瑪士表示，目前英國約有三分之一的潛在失智症患者，還未確診罹患失智症，因為觀察期可能需要長達2年時間。研究的數據讓人們意識到，有必要持續監測，讓患者在更早的年齡，發現風險，並制定應對風險的公衛政策。
英國硬幣70年首換設計 以當地原生物種為主題,2023-12-15,隨著英王查爾斯三世即位，英國及大英國協成員將逐步淘汰舊版鈔票和硬幣。這也是英國70年來，第1次更換硬幣設計，圖案包括英國原生動物和植物，扣緊環境保育議題，不僅呼應君主的想法，也反映當代課題。,嶄新的各式硬幣，一面是英王查爾斯三世頭像，另一面則鑄上英國當地花草動物圖案。隨著新任君主登基，英國近日揭開新硬幣外觀，由皇家鑄幣廠製造，國內流通的所有硬幣將煥然一新。英國皇家鑄幣廠首席商務官霍威爾表示：「我們首次要揭開的是70年來，8種硬幣首度更換設計，從1便士到2英鎊硬幣都有，代表自然棲息地和保育熱忱的新設計。」環境保育是新設計的主軸，1英鎊硬幣的蜜蜂圖案，指的就是英國在地擁有的250多種蜜蜂；而在1便士和2便士硬幣上，鑄印的分別是榛睡鼠和紅松鼠，牠們都是英國原生物種，近年數量銳減引發各界憂心。植物圖像如5便士，就鑄上了英國常見的橡樹葉，2英鎊則以象徵聯合王國4個區域的花卉作為代表。英國皇家鑄幣博物館資訊與研究主任巴克說：「我認為硬幣的設計通常可以得知它們來自哪個時代，當今我們面對氣候議題而英王查爾斯花費大半輩子致力於環境保育，這些動物和植物的設計非常符合君主和當代議題。」新硬幣預計今年底開始流通，而新版塑膠鈔票流通時間則訂在明（2024）年中旬，除了更換君主頭像，並沒有改變設計。此外部分大英國協成員國也將逐漸淘汰，印有前任君主伊莉莎白二世頭像的硬幣或鈔票，全面迎接新時代。
北韓疫後經濟民生困頓加劇 脫北者人數增,2023-12-15,北韓在新冠疫情期間嚴格鎖國，造成經濟凋敝、民生困頓，解封後脫北者人數又開始增加，甚至還有一家老小共9人選擇最危險的海路搭船逃離，生活困頓絕望可見一斑。他們如願抵達南韓後，融入社會又是一大挑戰，當局日前為這些人舉辦就業博覽會，吸引上千人來找機會。,上千名脫北者，參加了南韓統一部為他們舉辦的就業博覽會，141家企業與政府機構徵才，讓這群邊緣人有了機會與希望．今（2023）年5月才帶著一家9人從北韓冒險駕船，從海上投誠南韓的金先生也來求職，原本家住兩韓邊境，從小看南韓電視節目長大的他，感覺有如夢想成真。脫北者金先生說道，「在北韓時，天上飛的飛機只是我在夢裡、電影裡、電視劇裡看過的東西，但現在可以真的去搭乘，感覺就像我已經投胎轉世。」31歲的金先生帶著老母親、懷孕的妻子、弟弟弟妹與幾個小孩共9人脫北，過程比戲劇還要驚險。他們先餵孩子吃安眠藥，裝在布袋裡深夜穿過地雷區，在暴風雨的驚滔駭浪登船，一路開到延坪島附近向南韓海軍投誠。脫北者金先生補充，「北韓在疫情後，開始解除沿海封鎖。我有自信了解邊境巡邏模式，更重要的是了解地形和天氣狀況。我們在天候最差的夜晚出發，當時已經發布海上警報，第1次沒有成功；第3次嘗試就成功了。」金先生說，政府藉著新冠疫情擴大對人民的高壓控制，加上封鎖邊境與貿易造成各種物資缺乏，去（2022）年起餓死的人越來越多，孩子則不斷受到愚民洗腦教育，讓他對北韓政權徹底失望，因此說服擁有漁船的弟弟精心規劃7個月，才完成這不可能的任務，成為今年第1批抵達南韓的脫北者。脫北者金先生提到，「我希望我的孩子想做就做、想說就說，能自由去感受。但這在北韓基本上不存在，光活著並不是生命的全部。」脫北者千辛萬苦抵達南韓之後，會先經過國安局幾個月審查，接著政府會輔導他們慢慢適應當地生活，不過南北數十年的分裂，加上南韓社會快速發展，北韓口音與背景仍然成為融入社會的障礙。首爾12月初這場9年來第1次的求職博覽會，希望減少社會上的歧見偏見，金先生希望自己當過船員的背景能在航運業找到工作。過去幾十年來，已經有成千上萬人不堪貧窮與壓迫而脫北，其中大部分是先偷渡到中國再輾轉從東南亞偷渡出境，繞一大圈前進南韓。近年來更有外交官等菁英階層也叛逃，顯示脫北原因從單純的求生轉變到對整個體制的不滿，讓金正恩政權壓力更大。曾經擔任北韓駐英國公使現在已是南韓國會議員的太永浩，是歷來脫北者中層級最高的，他也到現場鼓勵脫北同胞。國會議員太永浩透露，「看到這些人用北韓口音打招呼，我感覺彷彿兩韓已經統一了，只活1次的人生還有很多可以實現，你一定要過得更好、離開北韓，到這裡追求好的生活，因此必須要有份工作。」北韓民不聊生的同時，金正恩含淚呼籲全民多生孩子增產報國，但國家的後盾與支援全給了軍武，11月發射間諜衛星萬里鏡一號，宣稱拍攝到白宮、美國海軍基地與航母等重要設施，還揚言發射更多間諜衛星，引發新一輪國際制裁。試射飛彈與間諜衛星動輒就要花掉數千萬美元，無視許多人民正在飢餓生死線痛苦掙扎，敢怒不敢言的民怨持續悶燒。
俄烏戰爭／戰事僵局 2國前線士兵家屬請願讓退伍,2023-12-15,俄烏戰爭從2022年2月24日爆發到現在，俄羅斯與烏克蘭前線軍人的妻子、母親和家人，對於戰爭結束遙遙無期漸漸失去耐心。雙方都紛紛向蒲亭和澤倫斯基請願，希望讓作戰的軍人早日回家。,俄烏戰爭在2022年2月24日爆發後，俄羅斯總統蒲亭隨後在9月發布動員令徵兵30萬人，除了引發數十萬人為免於上戰場而逃離俄羅斯，各地婦女也舉辦各種抗議活動。抗議活動發起人安德烈耶娃表示，「最近有嚴重健康問題的女孩卻被很嚴厲地判刑，我忘記她面臨多少罰款，但蠻多的，外加7年監禁。因為製作反戰價格標籤還有社區服務，讓她在庭院鏟雪45天，反戰價格標籤等於7年監禁。」安德烈耶娃的丈夫被俄國徵召到烏克蘭參戰1年多了，僅短暫回家休息過兩次，安德烈耶娃也在國內發起「讓他回家」的活動。像她這樣，一邊提心吊膽又天天盼著丈夫回家的女性不在少數。抗議活動發起人安德烈耶娃提到，「我希望解除動員令讓他們回家，因為我相信在這1年裡，他們在前線已經非常盡力了甚至超出部隊的要求，他們是平民正在失去工作技能，也正失去生理跟心理上的健康。」安德烈耶娃說，一開始的立場大家都是支持的，但時間一久，戰況仍然膠著，使得人民漸漸失去耐心。而且「讓他回家」的提案，政府至今仍不回應，婦女們反而被指控她們的想法是受到西方國家的蠱惑，於是她把婦女們的想法直接印在衣服上，希望能得到大眾的關注及蒲亭總統的回應。烏克蘭這邊對於戰爭也漸漸感到疲乏。丹尼列維奇的丈夫在2022年3月就加入烏克蘭軍隊，直到現在僅休了25天的探親假，而她的丈夫其實是一名沒有任何作戰經驗的大學講師，就連自己兒子的婚禮也是在巴赫姆市的廢墟裡，透過視訊觀看。今（2023）年秋天，烏克蘭民眾向總統澤倫斯基遞交了一份由2萬5千人簽署的請願書，裡頭寫著，兵役不能這樣無限期的延伸下去，應該要有明確的退伍時間，而丹尼列維奇就是簽署人之一。基輔居民丹尼列維奇認為，「女性確實變得更堅強了，但代價是什麼?對某些人來說是精神崩潰，有些人則服用抗憂鬱藥物，每個人都付出了不同的代價。」基輔居民奧萊娜提及，「弟弟是我所親愛的人，從入侵的第1天起就一直在保衛這個國家，知道他何時回家非常重要，這是他生存的權利，這就是我們在這裡的原因。我們尊重政府，也知道他們為國家所做的一切，所有的戰士都這樣做，但他們有權休息。」當地的社群平台上還有個由前線軍人的妻子、母親和家人，總共有2千9百人所組成的社團，他們除了寫信給澤倫斯基闡述自己的觀點，也冒雨在街頭抗議，要求政府讓他們的丈夫、兄弟、兒子回家。
俄烏戰爭／俄通膨達7.5% 萬物皆漲蛋價漲4成,2023-12-15,俄羅斯總統蒲亭宣布投入明（2024）年3月的總統大選，爭取第5個任期，一路做到2030年。從俄羅斯入侵烏克蘭以來，西方國家的制裁無法有效打擊俄羅斯的能源輸出金脈，加上戰爭軍費開支暴增刺激經濟持續成長，但其實也出現過熱跡象，11月通膨達到7.5%，萬物皆漲，基本糧食雞蛋價格飆升4成，戰爭的痛苦代價還是由人民承受。,35歲的俄羅斯小鎮媽媽達雅上超市採買，剛生第2胎的她精打細算，因為物價高漲，老么用的尿布、嬰兒食品，甚至娃娃車都是上1胎的3倍價，現在全家已經不再出門吃館子，非必要的開銷能省則省。俄羅斯婦人達雅．斯特潘諾娃說道，「以前你去買菜，1000盧布可以買3至4天的食物；但現在只能買點日常所需，像是牛奶、優格、麵包等等，就沒了。」 首都莫斯科的超市裡，蛋價同比去（2022）年增加4成以上，近期幾乎每個禮拜都在變貴，讓主婦們驚呆。部分地區貨架全空，部分地區祭出了限購令。退休人士夏拉耶夫斯卡雅說道，「我嚇壞了，我不能接受，價格的變化簡直就是一場噩夢。」當地媒體報導，蛋價上漲是因為雞飼料跟獸醫藥品等進口商品變貴，是西方制裁造成的。檢察官則開始調查商家是否囤積哄抬價格，地方政府保證沒有缺蛋，不過社群媒體出現人們在雪地裡排隊買便宜雞蛋的影片，民眾諷刺彷彿重現蘇聯共產時代。經濟部緊急進口12億枚雞蛋，未來半年免稅供應，控制價格。俄羅斯11月通膨率同比去年達到7.5%，白菜、柳橙、黃瓜都貴五成以上，人民購買力降低非常有感。莫斯科居民格瑞布佐娃提到，「物價大幅上漲，漲5成甚至1倍。我說的不只是糧食價格，所有其他的東西都漲翻天，至少漲3倍。」俄羅斯總統蒲亭已經宣布，投入明年3月總統大選，爭取第5個任期要一路做到2030年，經濟問題對他不至於構成連任威脅，因為目前整體表現不差，石油天然氣出口的金雞母沒有被國際制裁切斷，改賣給中國印度，影子船隊拐個彎出口獲利非常可觀。加上開戰後投入巨額的軍事開支也大大刺激經濟推升通膨，官方預測今年GDP成長將達3.5%。俄羅斯總統蒲亭11月17日表示，「我不會說歐洲國家數字怎樣，免得看起來太傲慢自大。」不過也還有許多挑戰。首先是青壯人口流失，數十萬人被動員上戰場，加上數十萬人移民導致國內產業，特別是高科技業人才流失大缺工，明年GDP成長將會顯著下滑。此外嚴峻的通膨迫使央行持續升息路線，15%的利率讓窮人債務滾雪球，且俄羅斯家庭實際可支配所得落差大，雖然製造業與軍人薪資大漲，至少還有1570萬人生活在每月折合台幣不到5000元的貧窮線下，而官方統計數據通常報喜不報憂。俄羅斯經濟學家利皮茲分析，「7成俄羅斯人月入不到4萬盧布，約台幣1萬4千元以下，如果家裡還有妻小，家庭實際上就活在貧窮邊緣。他們宣布漂亮的經濟數字是因為即將舉行總統選舉，需要製造錯覺。」專家分析，如果西方要達到更好的制裁效果，就要找對方式施加更大的財政壓力，資本外逃、勞動力外逃與技術窒息，是3個關鍵領域。在戰線拉長，蒲亭持續侵略並與西方頑強對立的同時，戰爭的代價人民繼續承受。傳統市場顧客柳德米透露，「我們還有什麼選擇，當然我們不會死、不會哭，會找到方法活下去。」
英國3地方政府宣布破產 缺乏規劃、治理不佳是肇因,2023-12-15,英國今（2023）年已有3個地方政府宣布破產，包括第二大城伯明罕。外媒指出，地方政府缺乏規劃，導致特定項目耗費鉅額支出是破產的主因。目前英國有30%地方政府在破產邊緣，大多集中在英格蘭地區，急需進行地方財政改革。,11月29日，英國中部城市諾丁漢市議會宣布「實質破產」，根據當地政府報告，由於兒童和成人照護需求增加，加上無家可歸的遊民人數上漲，導致諾丁漢本年度超支2300萬英鎊幾乎佔了市議會9成花費。英國諾丁漢居民表示，「物價一直上漲，薪水卻沒漲。你購物時得精打細算，因為東西變得太貴了，所以我根本不意外會宣告破產。」市民對諾丁漢的財務狀況感到悲觀，這2年英國地方政府破產蔓延同樣引發憂慮。2022年底，倫敦南部的克羅伊登自治市和位於英格蘭東部艾塞克斯郡的瑟羅克，相繼宣布破產；大約6個月後，在倫敦西南方富人區薩里郡、受歡迎的通勤城市沃金也傳來壞消息；時間來到今（2023）年9月，英國第二大城伯明罕跟著淪陷，留下大約8700萬英鎊的財政缺口。法蘭西24倫敦特派員派維爾特報導，「現實是在倫敦、英國許多其他地方政府面臨困難，像是有些在威爾斯的地方政府，因為社會照護需求增加 ，通膨迅速，收入減少而遭逢嚴峻的財政壓力。」儘管依據英國《1988 年地方政府財政法》第 114 條，宣告實質破產不代表政府關門，仍會維持基本法定服務，卻也意味著地方的治理方式，恐怕有許多問題。英國諾丁漢居民指出，「整個國家的運作、城市的運作都存在根本性的錯誤，而承受最多的就是住在這裡的人。」《天空新聞》指出，許多地方政府對當地核心問題處理不當，特定項目的巨大支出壓垮財政，例如瑟羅克就把錢投資太陽能發電，許多中產以上階級居住的沃金是被缺乏規劃的大規模建設拖累，而伯明罕則花費在同工同酬補償金。《衛報》評論卻認為，英國中央政府權力過大，市議會難以開發新業務增加收入，且地方每1英鎊稅收就有95%上繳國庫，由國會決定如何分配。值得注意的是，今年破產的3個城市都不是由英國目前的執政黨保守黨掌控，其中伯明罕和諾丁漢更是由最大反對黨工黨執政。保守黨伯明罕市議員艾爾登認為，「他們說會有黃金10年藉此連任，但現在我們知道這是胡說八道，根本沒有辦法付出該付的錢。」工黨伯明罕市議會副議長湯普森表示，「所有市民受的委屈都是市府的錯，對此我們只有說抱歉。」儘管英國目前通膨率已較去年下降許多，地方政府破產仍進一步加劇民眾壓力。外媒估計，有30%的英國地方議會正處在破產邊緣，包括位於英格蘭中部的考文垂、西南部的薩默塞特郡，及東南部肯特郡，急需改革地方財政，否則將步上後塵。
SpaceX血汗內幕遭揭露  逾6百多起職傷案未通報,2023-12-15,馬斯克創辦的SpaceX，除了創造重複使用的高運量火箭，降低太空運輸成本，另一個目標就是登陸火星，但夢想背後的代價相當昂貴，甚至賠上人命。路透社訪查超過6百起職傷案例，揭露SpaceX罔顧職安，壓榨基層勞工的血汗內幕。還有員工爆料，馬斯克曾要測試噴火槍的工人，別穿防護衣，對於職場安全相當散漫。,拄著拐杖的里歐斯看起來年紀很大，其實他正值壯年的55歲。他曾是SpaceX的技術員，2021年某個晚上，里歐斯在3層樓高的火箭發射台固定樑柱，起重機操作員誤判他的手勢，導致與起重機連接的鏈條斷裂並擊中里歐斯的臉部。SpaceX前員工里歐斯說：「我聽到像打雷的聲響，然後就被擊中，我馬上看不見任何東西，我向朋友大喊我的眼睛沒了。」這場意外讓里歐斯喪失單眼的視力，從此成為視障者也無法再正常工作。匪夷所思的是，里歐斯受傷當下，眼睛明顯充血、臉部浮腫，SpaceX醫護人員檢傷後，竟判定他可以繼續上下1個班次。SpaceX前員工里歐斯說：「 我在SpaceX看到的是，不是一個安全的地方。」里歐斯指出發射場人員應該配戴無線電通話器，他先前也要求現場照明應該增強以因應夜間工作需求，但公司不曾積極處理。他決定控告SpaceX。路透社11月10日刊出SpaceX職安調查報導，間接證實了里歐斯的說法。路透社訪查SpaceX從2014年以來，全美6個據點的6百多例職傷紀錄，同時訪問30多個現職與離職員工，發現這個太空新創產業多年來罔顧勞工安全法規與標準程序，並未依法將職傷員工報告按時提交給美國職業安全與健康管理局OSHA。職安健康管理局前副次長巴拉伯表示，「馬斯克特別是他的SpaceX，是新世紀創新科技的產業，協助政府太空計畫，不代表他可以有法律豁免權，可以不顧員工的職場安全。」路透調查的6百多起案例中，有員工骨折、截肢、頭部受創，還有人死亡，超過一半以上的案例並未通報職安健康管理局。美國勞工統計局的數據也顯示，光是德州布朗斯維爾發射場，職傷比率比同業高出8倍，每1百人就有4.7人受傷 。根據路透調查，這和SpaceX的職訓時數不足、工時過長導致員工過勞、職場安全不符合標準程序有關。面對多起職安糾紛，SpaceX並不承認有過失，還將部分案件推給主責的基層負責人員。職安健康管理局前副次長巴拉伯指出，「這家公司施壓員工要趕上期限，迫使他們進行危險的任務，超過他們能承擔的風險，這可能導致員工受傷或死亡。」SpaceX提供高運量火箭發射與星鏈衛星服務，最終要達成登陸火星的目標。目前市值超過1千億美元，發展速度在太空產業中無人能敵。10月份在國際太空聯盟IAF的會議上，SpaceX創辦人馬斯克表示3到4年之內可將無人探測器送到火星。馬斯克也多次公開表示，「人類必須盡快到達火星。」力拚成為太空事業領頭羊的代價，犧牲的是SpaceX的職場安全與員工健康。
亞利安6號明年升空 歐洲太空發射重要里程,2023-12-15,延宕4年的「亞利安6號載運火箭計畫」，終於敲定，將在明（2024）年6月中到7月底之間，擇期發射升空。取代已經在7月5日執行完最後一次任務的「亞利安5號」。歐洲太空總署強調這是建立獨立自主太空發射能力，進一步與美俄中等國，分庭抗禮的重要一步。,南美洲法屬圭亞那，當地時間7月5日晚上6點，亞利安5號載運火箭順利升空，把法國軍用通訊衛星送進地球軌道，為它25年的服役生涯畫下句點。接下來的重擔，將落到研發接近完成的亞利安6號身上。亞利安6號也和之前的系列一樣，都不採用可回收第一節推進火箭的方式，而是設法增加推力，讓火箭足夠一次載運兩個或更多的大型衛星，藉此降低每個衛星或太空船的發射成本。這在已經除役的亞利安5號身上，已經獲得相當的成果。ESA太空發射部主任蓋勒溫特斯說：「亞利安6號可以降低發射成本，比目前的成本低50%。也就是說4年來我們減少了50%的發射成本。這當然是很重要的一大步，因為亞利安6號可以雙重發射，提供給客戶很有吸引力的價格，來與其他競爭者一較高下。」亞利安6號跟亞利安5號一樣，都是採用兩段式火箭引擎的設計。不過，6號在升空初期階段，可以按照任務需求，選擇「亞利安62」和「亞利安64」兩種模式。前者第1節火箭旁邊加裝兩組推進器，後者則是加裝4組。推進器與第1節火箭也都升級為推力更大的版本。亞利安6號原本預定2020年就要首度升空，但因技術問題以及新冠病毒疫情打亂了研發工作步調，使得發射準備進度延宕4年。11月23日火箭引擎燃燒試驗成功，讓研發團隊鬆了一口氣。而接下來12月的兩次測試，以及2024年上半年的系統評估，也同樣攸關6月15日到7月底能否順利升空。
AI結合無人機部署  美國防新計畫構思中,2023-12-15,美國提出結合AI與大量部署無人機，來面對中國等戰略對手的競爭。不過目前計畫的具體內容跟預算還不明朗，同時要如何保證具備人工智慧、具有殺傷力的無人機群能受到人類確實控制，仍然是相當嚴肅的課題。,這是2021年6月，美國海軍首度以MQ-25無人機，為有人駕駛的F-18首度進行的空中加油測試，使得無人機的應用，從偵察、空襲進化到更多元的任務，目前還有研發中所謂的「忠誠僚機」，也就是由1架有人駕駛的戰機，透過空中網路操控多架無人機執行任務。但無論是哪一類型，目前美軍主流的現役無人機，都是由地面人員透過衛星連結配合GPS操作，但這些手段在作戰區域都可能遭到敵人干擾，或是因為天候地形因素而中斷。因此就有承包美軍無人機研發案的業者，將重點放在人工智慧，使得無人機可在必要時「自己」執行任務。AI之盾科技長納森麥可表示，「無人機可自己思考，適應不同的環境，無論有無人工輸入指令，它們仍可依狀況導航，不受通訊減弱的影響，不受外界資訊斷鏈的影響，各無人機系統之間即使無法通訊仍可遂行任務。」AI之盾資深工程師維哈夫加納許指出，「藉著不依靠GPS的估計架構，而是以分享感應器觀察結果來建構整體的操作圖像。而以此為基礎的合作規劃架構，來因應可能的通訊斷鏈。」根據美國CBS電視台的報導，五角大廈有關AI的研發專案，屬於非機密等級的就有8百多項。目的就是快速地過濾大量資訊並做出決策，以免落後給中國這類戰略競爭對手。美國空軍上校兼CSIS研究員史卓邁爾認為，「比對手國做出更好更快的決策，是戰場上應用這類科技的核心目標。我們不是為科技而科技，而是要讓作戰人員能更好更快地決策。」相對於經濟規模世界第一的美國，歐洲國家只能選擇多國合作這條路。1996年成立的「聯合軍備合作組織OCCAR」，正在進行或已經完成並服役中的重要裝備有17項，涵蓋陸海空與資電、後勤等領域。除了現有的6個OCCAR會員，其他歐洲國家甚至遠在亞太的澳洲，都個別加入不同的武器系統研發專案。同時是北約與歐盟會員的荷蘭，在俄烏戰爭爆發後，國防預算從2022年的120億歐元，逐年增加到2023的150億，與2024的210多億歐元。但這樣的規模不足以獨立研發重大軍備，因此日前宣布打算成為OCCAR第7個正式會員。至於讓這些歐洲國家念茲在茲的對手國「俄羅斯」，軍備研發製造當然也沒有停歇。除了各地兵工廠加緊趕工，製造烏克蘭前線所需的裝備，並在11月25日，由靠近北極圈的普列謝茨克太空發射場，以聯合號2.1b型載運火箭，把太空軍所屬的偵察衛星送進地球軌道。不過俄方並沒有說明偵察衛星的功能，以及是否與烏克蘭戰事有關。
大谷翔平道奇加盟儀式亮相 估2024開幕日上場打擊,2023-12-15,日籍投打二刀流球星大谷翔平14日參加道奇隊為他舉辦的加盟儀式，披上道奇17號球衣亮相；大谷翔平表示，發文的前1天他才決定要加盟道奇，他也透露，選擇道奇的原因是和他一樣重視勝利。,披上道奇隊白藍戰袍，日籍投打二刀流球星大谷翔平14日在道奇舉辦的加盟儀式上亮相；大谷和道奇隊簽下1份10年7億美元天價合約，不過他透露，在談判的過程中，有跟好幾支球隊高層會面。洛杉磯道奇球星大谷翔平表示，「我其實是在IG宣布的前一晚才做了決定，至於為什麼選擇道奇，並不是只有1個原因。」至於有多少球隊，大谷不願談論。之所以選擇道奇，大谷表示，過去他一直以成為世界最好的球員為目標，也渴望世界大賽冠軍，他希望能成為奪冠隊伍中的重要成員。洛杉磯道奇球星大谷翔平補充，「道奇經營團隊回顧過去10年，儘管每年都打進季後賽，並贏得一枚世界大賽冠軍戒指，但他們還是覺得失敗，這段話讓我知道他們只在乎勝利，這也跟我的感覺一樣。」根據道奇的隊醫透露，大谷翔平今（2023）年9月20日進行右手肘手術，預計會完全康復，在2024年的開幕日能上場打擊，並在2025年重拾二刀流。不過大谷原本穿的17號是道奇後援投手凱利（Joe Kelly）的背號，聽到大谷加盟，凱利大方讓出背號，改穿99號球衣，他笑說，這是他最接近名人堂的方式。洛杉磯道奇投手凱利（Joe Kelly）提到，「我本來不會讓出背號，但在我職業生涯中，很幸運能跟許多將進入名人堂的人一起打球，如果大谷繼續打下去，他將成為未來的名人堂球員，我的背號也能因此退休，這是我距離名人堂最近的一次。」凱利也開玩笑表示，還好大谷的薪水不是他來付。不過道奇隊在簽下大谷後，明年3月28日的主場開幕戰，最低票價已經漲價超過1倍。平均票價則近台幣4萬元，最貴的票價更高達9628美元，約新台幣30萬元。
指台中路口爆閃燈刺眼 3男陳情未果自拆電線遭辦,2023-12-15,"有一款爆閃燈因為光線刺眼，一直有爭議，有路權團體認為，台中大里區真濟所在的爆閃燈影響行車安全，陳情未獲回應，於是自己拔掉電源，被警方依照妨害公務罪送辦，引起討論 。
",3名男子13日晚間7時左右開直播，來到台中市大里區甲堤南路與立新一街附近，將裝設在路口的爆閃燈電源線拔除，警方獲報後隨即趕赴現場制止。警方詢問，「哪兩條線是你分離的？」路權團體成員回應，「你先不要給弄，是這裡有1條線。」3人自稱是「台灣機車路權促進會」成員，因為爆閃燈的閃光影響行車視線，向民代和市府反映都未獲得具體回應，才會逕自拆除電線，隨後被警方帶回警局偵辦。白天回到現場，用路人表示爆閃燈有警示作用，但也擔心亮度太強有反效果。機車騎士林先生提到，「你在那邊閃爍是有警示作用，你如果太過於強、強度太亮的話會造成反效果。」台灣機車路權促進會強調，3人之中的林姓男子確實為會內夥伴，爆閃燈在法律上並未核可，設計完善的路口本身就會有提醒的標誌標線。台灣機車路權促進會理事黃柏岳認為，「舉凡是地上寫慢或是停，都足以去告訴用路人要去做停讓或是慢速通過。他可以去區分支幹道，如果使用爆閃燈，其實在法的地位上也沒有正式的核可，另外造成效果也不是很理想，甚至有可能造成用路安全的反效果。」台中市霧峰分局交通組組長郭育奇提到，「造成爆閃燈警示安全功能喪失，涉及《刑法》第138條妨害公務罪嫌，警訊後依法移送。」台中警方表示，該處爆閃燈為霧峰分局公物，民眾有任何疑義或建議應循正常管道反映，不應該以私刑正義方式拔除電源線，導致喪失警示安全功能，後續將3人依觸犯《刑法》妨害公務罪嫌移送法辦。
中壢郵局舊址改建疑拔樁震動 鄰宅龜裂緊急停工,2023-12-15,中壢火車站前站中壢郵局舊址，目前因改建工程拔樁震動，導致附近房屋牆壁嚴重龜裂，受災民眾深怕台北基泰建案導致大直民宅下陷情況重演。建管處表示，雖然廠商監測數據皆正常，第一時間已要求停工補強地基，確認工程安全無虞再施工。,房屋內外牆壁都嚴重龜裂，就在桃園中壢區火車站前，中山路及建國路上的中壢郵局舊址工地旁，鄰宅民眾發現自家屋舍牆壁、地板都出現裂縫，深怕台北基泰建案導致大直民宅下陷情況重演。受災戶黃國星表示，「現在的梁柱龜裂得非常厲害，從上面到底都已經龜裂位移，很擔心只要超過3級以上地震搖晃，整個都坍了。」 中壢郵局舊址目前正改建成地下4層、地上9層的商辦大樓，針對這起鄰損案，建管處現勘後表示，經土木技師現地判斷，雖然監測的數據及安全防護沒有問題，但確實已經造成鄰房的損壞，研判應該是拔樁震動所造成。桃園市建築管理處長莊敬權指出，「第一時間點要求工地馬上停工，並針對鄰房做緊急的防護措施及擬定復工計畫，需要經過專業的技師公會確定安全無虞以後，才會同意復工。」營造工地主任楊崇德回應，「我們會作改善計畫然後加固，室內跟原本的鑑定報告比對，有一些損害的部分會負責修復。」建管處表示，建案周遭巷道確實出現路面裂痕、房屋牆壁龜裂，經技師研判恐有地基掏空疑慮，除要求立即停工、完成損鄰修復，也要求復工計畫需經過專業技師確定安全無虞以後，才能復工。
